name,f_high,f_low
G31 4,0.005772,0.005839
G31 5,0.000503,0.000639
G32 0,0.028901,0.029533
G32 2,0.044794,0.051241
G32 6,0.004000,0.004575
G32 7,0.102935,0.118349
G32 8,0.046108,0.058236
G32 9,0.048347,0.049048
G33 1,0.000034,0.000063
G33 2,0.000041,0.000075
G33 3,0.000044,0.000081
G33 4,0.000043,0.000079
G33 5,0.000066,0.000120
G33 6,0.000036,0.000066
G33 9,0.000429,0.000788
G34 0,0.000392,0.000719
G34 9,0.000314,0.000577
G4 0,0.001200,0.003406
G4 7,0.011338,0.032189
G4 9,0.023382,0.069882
G40 1,0.005987,0.058839
G40 2,0.004512,0.015357
G40 3,0.005146,0.017515
G40 4,0.104790,0.331687
G41 1,0.001184,0.009483
G41 2,0.000806,0.006455
G41 3,0.021127,0.181365
G41 4,0.000735,0.005888
G41 5,0.000686,0.005495
G42 0,0.000120,0.016496
G42 2,0.000753,0.103102
G42 7,0.000100,0.013747
G42 8,0.000068,0.009373
G42 9,0.000074,0.328735
G43 1,0.032739,0.183013
G43 2,0.044779,0.121231
G44 3,0.005655,0.025190
G44 4,0.006558,0.254563
G44 5,0.049746,0.072833
G44 9,0.019842,0.111100
G45 0,0.104715,0.131037
G45 9,0.003524,0.004484
G46 6,0.039184,0.040831
G46 7,0.023801,0.025525
G46 8,0.016691,0.080198
G46 9,0.011860,0.020951
G5 0,0.108467,0.222584
G5 8,0.032924,0.056833
G5 9,0.012347,0.045357
G51 1,0.034913,0.035819
G51 2,0.001121,0.002022
G51 3,0.000995,0.025603
G51 4,0.000666,0.001200
G51 9,0.008355,0.015064
G52 1,0.000190,0.010195
G52 2,0.000170,0.000561
G52 3,0.004998,0.010244
G52 4,0.000253,0.000833
G52 9,0.001982,0.006536
G53 5,0.021307,0.230019
G53 6,0.001015,0.123084
G53 7,0.006247,0.014558
G53 9,0.009948,0.106226
G60 5,0.007627,0.029653
G61 1,0.022265,0.032905
G61 2,0.019657,0.020042
G61 3,0.028035,0.032816
G61 4,0.001724,0.002129
G61 9,0.018192,0.022465
G62 6,0.016119,0.029474
G62 7,0.021987,0.022705
G62 8,0.061749,0.071100
G62 9,0.029759,0.037267
G63 0,0.045885,0.045967
G63 9,0.022773,0.022866
G64 1,0.000260,0.000364
G64 2,0.000454,0.000637
G64 3,0.012154,0.012365
G64 4,0.009824,0.019160
G64 9,0.004521,0.006340
G65 0,0.050891,0.075922
G65 9,0.040229,0.050893
G66 1,0.098704,0.174343
G66 2,0.012928,0.014672
G66 3,0.016563,0.024826
G66 4,0.028913,0.045855
G66 5,0.060582,0.062889
G66 7,0.040441,0.066617
G66 8,0.028654,0.031489
G66 9,0.014494,0.021637
G67 1,0.001473,0.001581
G67 2,0.000809,0.000868
G67 3,0.001323,0.001419
G67 4,0.028625,0.028699
G67 9,0.009059,0.009722
G68 0,0.000523,0.000665
G68 9,0.005402,0.005518
G69 0,0.010693,0.010832
G69 6,0.000572,0.000679
G69 7,0.007386,0.010919
G69 8,0.014234,0.014419
G69 9,0.006457,0.006614
G71 5,0.001015,0.002235
G71 6,0.000924,0.002035
G71 7,0.021627,0.046885
G71 8,0.012287,0.028567
G71 9,0.010350,0.022797
G72 0,0.004092,0.004573
G72 6,0.014938,0.016692
G72 7,0.028845,0.051790
G72 8,0.009585,0.010016
G72 9,0.000821,0.004745
G73 1,0.124475,0.311302
G73 2,0.027915,0.077403
G73 3,0.002393,0.006048
G73 4,0.016459,0.038904
G73 5,0.003050,0.007710
G74 1,0.041368,0.061859
G74 2,0.008609,0.009135
G74 3,0.000728,0.000989
G74 4,0.003778,0.004009
G74 5,0.010666,0.011317
G74 9,0.010261,0.013942
G75 0,0.004020,0.004055
G75 7,0.000543,0.000689
G75 8,0.000082,0.000104
G75 9,0.000142,0.000181
G76 0,0.021081,0.021570
G76 6,0.013377,0.017164
G76 7,0.001079,0.001384
G76 8,0.015862,0.025938
G76 9,0.026677,0.027568
G77 5,0.001100,0.001312
G77 6,0.031937,0.037284
G77 9,0.017984,0.021444
G78 1,0.033075,0.049576
G78 2,0.013737,0.018567
G78 3,0.016835,0.027656
G78 4,0.022410,0.025654
G78 9,0.021712,0.032093
G81 1,0.092865,0.130119
G81 2,0.002909,0.015349
G81 3,0.002954,0.005277
G81 4,0.039360,0.107927
G81 5,0.004064,0.007261
G81 6,0.023452,0.036019
G82 1,0.629658,0.718210
G82 2,0.209286,0.266468
G82 3,0.032892,0.045227
G82 4,0.075114,0.095727
G82 5,0.060629,0.076263
G82 9,0.087398,0.105293
G83 0,0.037870,0.176965
G83 3,0.060888,0.120067
G83 7,0.071487,0.091548
G83 8,0.071148,0.100832
G83 9,0.075964,0.094261
G84 0,0.045682,0.051819
G84 4,0.029663,0.044100
G84 7,0.055483,0.089314
G84 8,0.014373,0.027528
G84 9,0.002772,0.004122
GL1 1,0.213241,0.217248
GL1 2,0.202104,0.316682
GL1 3,0.019242,0.044068
GL1 4,0.179471,0.181708
GL1 5,0.054846,0.074902
GL1 9,0.127985,0.157632
GL10 2,0.048112,0.048160
GL10 3,0.003842,0.003865
GL11 4,0.010725,0.011428
GL11 5,0.000265,0.013872
GL11 6,0.000504,0.001356
GL11 9,0.004030,0.010852
GL12 7,0.001225,0.006209
GL12 8,0.021994,0.025824
GL13 9,0.016924,0.033765
GL14 1,0.006383,0.017637
GL14 2,0.007819,0.011841
GL14 3,0.018151,0.024582
GL14 9,0.010640,0.017551
GL15 4,0.030007,0.034817
GL15 5,0.052699,0.080399
GL15 6,0.015454,0.016207
GL15 9,0.032584,0.043919
GL16 7,0.000854,0.000888
GL16 8,0.021294,0.021329
GL16 9,0.004617,0.004799
GL17 0,0.035152,0.040259
GL17 9,0.019446,0.023293
GL18 1,0.011746,0.011792
GL18 2,0.002430,0.002580
GL19 3,0.007317,0.008202
GL19 4,0.071047,0.092846
GL2 0,0.032703,0.034213
GL2 2,0.004560,0.012295
GL2 3,0.089066,0.145061
GL2 4,0.002593,0.006993
GL2 5,0.083314,0.108076
GL2 7,0.059505,0.067240
GL2 8,0.033894,0.065335
GL2 9,0.079381,0.139046
GL20 5,0.077150,0.105484
GL20 6,0.053888,0.056551
GL20 7,0.005702,0.010211
GL20 8,0.015251,0.039128
GL20 9,0.016240,0.024104
GL3 1,0.000120,0.008981
GL3 2,0.000124,0.000559
GL3 3,0.004215,0.004625
GL3 4,0.000074,0.008126
GL3 5,0.001020,0.004588
GL3 9,0.001428,0.006424
GL4 0,0.006952,0.011103
GL4 3,0.014917,0.023825
GL4 4,0.013929,0.046154
GL4 5,0.000832,0.002420
GL4 6,0.004252,0.023818
GL4 8,0.001234,0.020257
GL5 1,0.009172,0.009252
GL5 2,0.038544,0.038634
GL5 3,0.067124,0.067234
GL5 4,0.005774,0.005856
GL5 5,0.032319,0.038263
GL50 1,0.046986,0.122538
GL50 2,0.000746,0.009002
GL50 3,0.018270,0.048873
GL50 4,0.000855,0.002388
GL50 9,0.005387,0.015042
GL51 0,0.011673,0.017617
GL51 3,0.000390,0.004306
GL51 4,0.001195,0.002211
GL51 6,0.000409,0.000757
GL51 7,0.000418,0.000774
GL51 8,0.005836,0.006322
GL51 9,0.012793,0.029635
GL52 2,0.010363,0.010710
GL52 3,0.011348,0.031728
GL52 5,0.059210,0.063675
GL52 6,0.000923,0.001183
GL52 7,0.002407,0.003085
GL52 8,0.000901,0.001156
GL52 9,0.002089,0.002679
GL53 0,0.001301,0.003312
GL53 7,0.030633,0.110791
GL53 8,0.021506,0.023679
GL53 9,0.001465,0.003729
GL54 1,0.003064,0.003980
GL54 2,0.046010,0.075988
GL54 3,0.021097,0.021816
GL54 4,0.059842,0.060809
GL54 5,0.007507,0.007966
GL55 6,0.021216,0.021263
GL55 9,0.021421,0.022133
GL56 0,0.015493,0.024891
GL56 9,0.000943,0.006255
GL6 0,0.004661,0.016912
GL6 1,0.003307,0.004559
GL6 6,0.004238,0.004465
GL6 7,0.000904,0.001246
GL6 8,0.023060,0.023339
GL6 9,0.008037,0.008469
GL7 0,0.040342,0.061260
GL7 1,0.012871,0.060804
GL7 2,0.172801,0.245785
GL7 3,0.103603,0.118134
GL7 4,0.059249,0.066684
GL7 5,0.005789,0.010207
GL7 6,0.028914,0.047594
GL7 7,0.022317,0.033611
GL7 9,0.019364,0.029405
GL8 0,0.004296,0.004917
GL8 8,0.003129,0.003165
GL9 1,0.000572,0.000823
GU1 1,0.016971,0.071375
GU1 2,0.001761,0.003376
GU1 3,0.017572,0.019929
GU1 4,0.082615,0.122574
GU1 9,0.009705,0.018599
GU10 1,0.000648,0.001026
GU10 2,0.006666,0.007162
GU10 3,0.016737,0.017191
GU10 4,0.000579,0.000916
GU10 5,0.013621,0.031307
GU11 1,0.000316,0.000629
GU11 2,0.000588,0.010018
GU11 3,0.007302,0.011067
GU11 4,0.000503,0.001001
GU11 9,0.003320,0.006604
GU12 4,0.011162,0.057473
GU12 5,0.023497,0.163171
GU12 6,0.027198,0.034075
GU14 0,0.000018,0.015614
GU14 4,0.000112,0.010040
GU14 6,0.000012,0.010779
GU14 7,0.000017,0.014655
GU14 8,0.000013,0.034819
GU14 9,0.000011,0.010004
GU15 1,0.000604,0.001399
GU15 2,0.009023,0.030846
GU15 3,0.016328,0.028903
GU15 4,0.000945,0.002189
GU15 9,0.004095,0.009485
GU16 6,0.000660,0.001634
GU16 7,0.071295,0.178180
GU16 8,0.001132,0.002803
GU16 9,0.001948,0.004824
GU17 0,0.071330,0.089220
GU17 9,0.004801,0.006065
GU18 5,0.007126,0.007299
GU19 5,0.056994,0.085544
GU2 4,0.052453,0.061242
GU2 7,0.001013,0.001212
GU2 8,0.001076,0.001287
GU2 9,0.000793,0.000948
GU20 6,0.000191,0.000364
GU21 2,0.000016,0.000095
GU21 3,0.000024,0.000140
GU21 4,0.000016,0.003744
GU21 5,0.000020,0.000116
GU21 6,0.000035,0.000208
GU21 7,0.000047,0.000274
GU21 8,0.000045,0.000263
GU21 9,0.000219,0.001288
GU22 0,0.000871,0.002794
GU22 2,0.004788,0.015364
GU22 7,0.000654,0.002100
GU22 8,0.004635,0.014054
GU22 9,0.034695,0.113932
GU23 6,0.035907,0.082734
GU23 7,0.020405,0.024923
GU24 0,0.009920,0.017870
GU24 8,0.059834,0.076461
GU24 9,0.006175,0.011123
GU25 4,0.000100,0.005053
GU25 9,0.001121,0.006596
GU26 6,0.000060,0.000114
GU27 1,0.000040,0.005067
GU27 2,0.000046,0.000268
GU27 3,0.000032,0.000191
GU27 9,0.000415,0.002442
GU28 0,0.000064,0.000123
GU28 8,0.000700,0.001330
GU28 9,0.000086,0.000164
GU29 0,0.011569,0.017143
GU29 1,0.014538,0.019715
GU29 9,0.017027,0.021406
GU3 1,0.024439,0.024882
GU3 2,0.001799,0.011246
GU3 3,0.005486,0.005752
GU30 7,0.000052,0.000098
GU30 9,0.000805,0.001530
GU31 4,0.004456,0.004499
GU31 5,0.000245,0.000289
GU32 1,0.000205,0.014164
GU32 2,0.008725,0.010363
GU32 3,0.000254,0.012127
GU32 9,0.000811,0.004199
GU33 6,0.000483,0.001344
GU33 7,0.004473,0.013356
GU34 1,0.003848,0.014722
GU34 2,0.006900,0.020410
GU34 3,0.014507,0.015071
GU34 4,0.000568,0.001224
GU34 5,0.000364,0.000785
GU34 9,0.005222,0.011259
GU35 0,0.003269,0.003287
GU35 5,0.005579,0.005876
GU35 8,0.000498,0.000525
GU35 9,0.013074,0.013099
GU4 7,0.009688,0.013136
GU4 8,0.005870,0.016561
GU46 6,0.009603,0.019384
GU46 7,0.187403,0.228988
GU47 0,0.003567,0.004055
GU47 7,0.038878,0.044204
GU47 8,0.005554,0.006315
GU47 9,0.167776,0.188841
GU5 0,0.001127,0.023989
GU5 9,0.026971,0.028294
GU51 1,0.001136,0.002112
GU51 2,0.001958,0.003639
GU51 3,0.004111,0.008132
GU51 4,0.006924,0.019544
GU51 5,0.034106,0.054882
GU51 9,0.008764,0.016289
GU52 0,0.001520,0.003028
GU52 6,0.005945,0.022300
GU52 7,0.001334,0.002657
GU52 8,0.016729,0.017825
GU52 9,0.006731,0.013411
GU6 7,0.025934,0.030412
GU6 8,0.057284,0.069997
GU6 9,0.042323,0.051444
GU7 1,0.021800,0.025661
GU7 2,0.029709,0.039397
GU7 3,0.065476,0.082932
GU7 9,0.014578,0.018444
GU8 4,0.016043,0.016069
GU8 5,0.000539,0.000562
GU8 6,0.006795,0.006834
GU9 0,0.001429,0.004728
GU9 1,0.016071,0.053190
GU9 7,0.035443,0.148532
GU9 8,0.001128,0.007241
GU9 9,0.026786,0.051118
HA0 1,0.010685,0.044518
HA0 2,0.001204,0.002313
HA0 3,0.001376,0.002645
HA0 4,0.047894,0.067774
HA0 9,0.014865,0.028571
HA1 1,0.000159,0.000438
HA1 2,0.000142,0.000391
HA1 3,0.000117,0.000320
HA1 4,0.003401,0.010177
HA1 9,0.001521,0.004180
HA2 0,0.000630,0.002202
HA2 6,0.023750,0.043120
HA2 7,0.000953,0.021622
HA2 8,0.000734,0.007258
HA2 9,0.014028,0.064649
HA3 0,0.004426,0.031627
HA3 5,0.000122,0.001654
HA3 6,0.000098,0.001336
HA3 7,0.000095,0.001291
HA3 8,0.000104,0.019843
HA3 9,0.000098,0.031765
HA4 0,0.029242,0.123235
HA4 4,0.036282,0.067205
HA4 6,0.048654,0.067818
HA4 7,0.062643,0.091176
HA4 8,0.024364,0.035507
HA4 9,0.012389,0.015200
HA5 1,0.047685,0.089250
HA5 2,0.020173,0.030680
HA5 3,0.034572,0.046849
HA5 4,0.011075,0.054206
HA5 5,0.065700,0.067968
HA5 9,0.034002,0.055887
HA6 1,0.000046,0.004529
HA6 2,0.000036,0.000167
HA6 3,0.000050,0.000236
HA6 9,0.000538,0.002534
HA7 1,0.028519,0.035694
HA7 2,0.097915,0.118737
HA7 3,0.054206,0.070717
HA7 4,0.003372,0.004245
HA7 9,0.043834,0.055180
HA8 0,0.013807,0.078942
HA8 4,0.026036,0.056512
HA8 5,0.002346,0.018605
HA8 6,0.002411,0.028381
HA8 7,0.044766,0.084109
HA8 8,0.049272,0.073429
HA8 9,0.037176,0.053464
HA9 0,0.023863,0.107855
HA9 1,0.019657,0.068762
HA9 6,0.066274,0.135696
HA9 7,0.002184,0.007640
HA9 8,0.006137,0.058922
HA9 9,0.005663,0.038111
HD1 1,0.009248,0.025610
HD1 2,0.007549,0.020906
HD1 3,0.130899,0.285972
HD1 4,0.003540,0.014588
HD1 5,0.006433,0.017816
HD1 6,0.025100,0.161401
HD1 9,0.036992,0.102440
HD2 1,0.024915,0.083605
HD2 2,0.007014,0.008834
HD3 2,0.001493,0.011745
HD3 3,0.002549,0.003178
HD3 4,0.000109,0.027016
HD4 5,0.000740,0.001084
HD4 6,0.000686,0.004501
HD4 7,0.029859,0.038537
HD5 0,0.015597,0.032429
HD5 8,0.003756,0.015053
HD5 9,0.000434,0.027221
HD6 1,0.188086,0.336390
HD6 2,0.017735,0.030205
HD6 3,0.006904,0.016509
HD6 4,0.034078,0.060045
HD6 9,0.052174,0.094332
HD7 4,0.001291,0.002129
HD7 5,0.022018,0.029661
HD7 6,0.015066,0.036115
HD7 9,0.013750,0.022669
HD8 0,0.011353,0.011740
HD8 1,0.022002,0.027868
HD8 8,0.007093,0.010341
HD8 9,0.048401,0.061308
HD9 1,0.000956,0.002147
HD9 2,0.005534,0.006715
HD9 3,0.001315,0.009324
HD9 4,0.016344,0.025658
HD9 5,0.001395,0.003134
HD9 6,0.013195,0.034830
HD9 7,0.030725,0.071603
HD9 9,0.010320,0.023190
HG1 1,0.000030,0.000650
HG1 2,0.000018,0.000376
HG1 3,0.000025,0.020012
HG1 4,0.000014,0.000297
HG1 5,0.000023,0.000482
HG1 9,0.000192,0.004095
HG2 0,0.000023,0.000074
HG2 7,0.000019,0.000062
HG2 8,0.000025,0.000081
HG2 9,0.000026,0.000086
HG3 1,0.000689,0.011799
HG3 2,0.000534,0.003855
HG3 3,0.022970,0.031322
HG3 4,0.017757,0.019815
HG3 5,0.019100,0.061168
HG4 1,0.019562,0.208415
HG4 2,0.001310,0.028176
HG4 3,0.009168,0.021834
HG4 4,0.049708,0.056769
HG4 5,0.001793,0.020717
HG5 0,0.022211,0.025674
HG5 5,0.014254,0.021054
HG5 8,0.011541,0.027379
HG5 9,0.001816,0.002682
HP1 1,0.000016,0.000036
HP1 2,0.000017,0.000040
HP1 3,0.000018,0.000041
HP10 0,0.000022,0.006393
HP10 8,0.000026,0.001533
HP10 9,0.000017,0.024522
HP11 1,0.017537,0.023651
HP11 2,0.063588,0.131415
HP11 9,0.036745,0.069285
HP12 3,0.000021,0.004222
HP12 4,0.000023,0.000239
HP12 9,0.000266,0.002779
HP13 5,0.040565,0.040576
HP13 6,0.001165,0.001179
HP13 7,0.000984,0.000997
HP14 3,0.000013,0.000031
HP14 4,0.000019,0.000044
HP15 6,0.000025,0.000058
HP15 7,0.000025,0.000057
HP16 0,0.000032,0.000073
HP16 6,0.000331,0.000770
HP16 9,0.000036,0.000085
HP17 0,0.000104,0.000242
HP17 8,0.000019,0.000044
HP17 9,0.000182,0.000422
HP18 0,0.010619,0.036868
HP18 1,0.050540,0.081140
HP18 9,0.000557,0.001572
HP19 0,0.001215,0.005168
HP19 7,0.012685,0.038853
HP19 8,0.000669,0.015504
HP19 9,0.004607,0.022707
HP2 4,0.000008,0.000019
HP2 5,0.000008,0.000018
HP2 6,0.000015,0.000035
HP2 7,0.000010,0.000023
HP20 1,0.004429,0.048707
HP20 2,0.000218,0.006770
HP20 9,0.001841,0.020135
HP21 7,0.000633,0.026090
HP21 8,0.019703,0.102951
HP21 9,0.000522,0.003188
HP22 0,0.001717,0.004005
HP22 3,0.001175,0.002740
HP22 4,0.000298,0.000694
HP22 5,0.000165,0.002855
HP22 6,0.016142,0.032401
HP22 7,0.000572,0.001335
HP22 9,0.003348,0.007810
HP23 4,0.000184,0.000210
HP23 5,0.004790,0.004817
HP23 6,0.000223,0.000255
HP23 9,0.001974,0.002261
HP27 0,0.000229,0.000669
HP27 9,0.004004,0.011999
HP3 0,0.000125,0.000699
HP3 8,0.000124,0.000696
HP3 9,0.003082,0.018456
HP4 1,0.005466,0.005616
HP4 2,0.016416,0.020480
HP4 3,0.003978,0.004088
HP4 9,0.008481,0.010092
HP5 1,0.084631,0.104718
HP5 2,0.005515,0.005986
HP5 3,0.012877,0.013565
HP5 9,0.033273,0.040395
HP6 5,0.000031,0.000072
HP6 6,0.000024,0.000056
HP6 9,0.000296,0.000687
HP7 0,0.005252,0.053070
HP7 9,0.000326,0.019894
HP8 4,0.004684,0.004743
HP9 1,0.000016,0.000038
HP9 2,0.000015,0.000036
HP9 9,0.000225,0.000523
HR1 1,0.007402,0.010722
HR1 2,0.020522,0.025632
HR1 3,0.028714,0.040664
HR1 4,0.048893,0.052947
HR1 9,0.008240,0.010222
HR2 0,0.016277,0.040842
HR2 6,0.045824,0.077394
HR2 7,0.003767,0.046299
HR2 8,0.001151,0.003039
HR2 9,0.004510,0.013174
HR3 5,0.091457,0.129009
HR3 6,0.015568,0.074547
HR4 0,0.016536,0.045251
HR4 7,0.040319,0.059320
HR4 8,0.034452,0.043225
HR4 9,0.163471,0.177434
HR5 3,0.028792,0.041176
HR6 0,0.031087,0.062868
HR6 6,0.038592,0.085846
HR6 8,0.020111,0.113996
HR6 9,0.063850,0.080670
HR7 4,0.000120,0.007420
HR8 1,0.004298,0.008716
HR8 2,0.000150,0.003225
HR8 9,0.002645,0.006766
HR9 5,0.004339,0.008760
HR9 6,0.004696,0.018139
HR9 7,0.002774,0.003043
HR9 9,0.004238,0.009500
HS1 2,0.035684,0.059426
HS1 9,0.035298,0.058195
HS2 0,0.017811,0.017861
HS2 9,0.007978,0.008052
HS3 3,0.026478,0.039559
HS4 3,0.014293,0.019715
HS5 3,0.057111,0.061056
HS6 5,0.049202,0.049658
HS7 5,0.002845,0.064279
HS8 5,0.089412,0.102494
HS9 5,0.020821,0.021751
HU1 1,0.363864,0.883783
HU1 2,0.209863,0.826369
HU1 3,0.115989,0.931387
HU1 4,0.204515,0.796523
HU10 6,0.068640,0.076767
HU10 7,0.005995,0.010198
HU11 4,0.000178,0.004519
HU11 5,0.000263,0.001246
HU12 0,0.035346,0.054539
HU12 8,0.120722,0.233192
HU12 9,0.004635,0.068158
HU13 0,0.043788,0.076701
HU13 3,0.099892,0.150803
HU13 9,0.192078,0.259978
HU14 3,0.013124,0.014044
HU15 1,0.044557,0.050287
HU15 2,0.236393,0.236817
HU16 4,0.005863,0.043610
HU16 5,0.006628,0.014217
HU17 0,0.020857,0.057096
HU17 5,0.056171,0.092203
HU17 6,0.005960,0.014194
HU17 7,0.016785,0.018302
HU17 8,0.000774,0.004605
HU17 9,0.001197,0.019945
HU18 1,0.007652,0.037954
HU19 2,0.010850,0.064058
HU2 0,0.005647,0.066030
HU2 8,0.031357,0.228314
HU2 9,0.008194,0.056592
HU20 3,0.007502,0.028451
HU3 1,0.001417,0.101533
HU3 2,0.043729,0.323837
HU3 3,0.001583,0.025243
HU3 4,0.002950,0.334699
HU3 5,0.001751,0.019781
HU3 6,0.001082,0.012226
HU4 6,0.030244,0.181422
HU4 7,0.175925,0.343376
HU5 1,0.007122,0.020549
HU5 2,0.005005,0.005431
HU5 3,0.004960,0.005382
HU5 4,0.005168,0.005608
HU5 5,0.188672,0.188979
HU6 0,0.383427,0.897331
HU6 7,0.024695,0.635336
HU6 8,0.012350,0.908828
HU6 9,0.351087,0.945510
HU7 0,0.002414,0.003763
HU7 3,0.000822,0.001282
HU7 4,0.017674,0.020828
HU7 5,0.001753,0.002733
HU7 6,0.002323,0.003622
HU7 9,0.009293,0.014487
HU8 0,0.003896,0.135508
HU8 7,0.006983,0.035345
HU8 8,0.003593,0.027896
HU8 9,0.087785,0.372616
HU9 1,0.162355,0.326797
HU9 2,0.006821,0.560973
HU9 3,0.005293,0.787975
HU9 4,0.041761,0.736674
HU9 5,0.137444,0.699070
HU9 9,0.031111,0.826875
HX1 1,0.000101,0.000134
HX1 2,0.000061,0.000081
HX1 3,0.000059,0.000078
HX1 4,0.000065,0.000086
HX1 5,0.000072,0.000096
HX1 9,0.000322,0.000427
HX2 0,0.000380,0.000460
HX2 6,0.020887,0.025069
HX2 7,0.000437,0.000529
HX2 8,0.000395,0.000479
HX2 9,0.000374,0.000453
HX3 0,0.042483,0.046346
HX3 5,0.000790,0.000863
HX3 6,0.004749,0.004814
HX3 7,0.000615,0.000673
HX3 8,0.000607,0.000663
HX3 9,0.000689,0.000753
HX4 0,0.035336,0.035760
HX4 8,0.001252,0.006725
HX4 9,0.006668,0.006942
HX5 0,0.007088,0.009194
HX5 9,0.032789,0.080941
HX6 1,0.003923,0.005870
HX6 2,0.027666,0.054218
HX6 3,0.063000,0.082916
HX6 4,0.020946,0.026863
HX7 5,0.141351,0.209794
HX7 6,0.191491,0.196037
HX7 7,0.034097,0.069501
HX7 8,0.134044,0.155408
HX7 9,0.124484,0.159484
IG1 1,0.074049,0.092722
IG1 2,0.013937,0.029683
IG1 3,0.061227,0.062284
IG1 4,0.003890,0.005054
IG1 8,0.036756,0.047757
IG1 9,0.017503,0.022741
IG10 1,0.011743,0.024706
IG10 2,0.015824,0.017694
IG10 3,0.000598,0.042254
IG10 4,0.001006,0.003521
IG10 9,0.007445,0.026059
IG11 0,0.037910,0.448508
IG11 1,0.033812,0.357024
IG11 7,0.012633,0.515947
IG11 8,0.058091,0.319107
IG11 9,0.035059,0.134567
IG2 6,0.000074,0.000363
IG2 7,0.000077,0.000378
IG3 8,0.042172,0.095998
IG3 9,0.005463,0.085421
IG4 5,0.014754,0.015891
IG5 0,0.000107,0.000526
IG6 1,0.000063,0.000309
IG6 2,0.000047,0.000229
IG6 3,0.000080,0.000393
IG7 4,0.000068,0.000335
IG7 5,0.000079,0.000388
IG7 6,0.000086,0.000422
IG8 0,0.002325,0.013996
IG8 7,0.052691,0.150459
IG8 8,0.057114,0.090263
IG8 9,0.002632,0.006045
IG9 5,0.000113,0.000555
IG9 6,0.000197,0.000968
IP1 1,0.000040,0.000079
IP1 2,0.000025,0.000050
IP1 3,0.000025,0.000050
IP1 4,0.000024,0.000048
IP1 5,0.000021,0.000041
IP1 6,0.000015,0.000031
IP1 9,0.000114,0.000230
IP10 0,0.000093,0.000187
IP11 0,0.000546,0.007322
IP11 1,0.004365,0.058576
IP11 2,0.007847,0.132224
IP11 3,0.001431,0.347074
IP11 4,0.002646,0.035501
IP11 6,0.002728,0.036610
IP11 7,0.000376,0.005050
IP11 9,0.006981,0.010607
IP12 1,0.124539,0.125714
IP12 2,0.041677,0.053175
IP12 3,0.029800,0.060912
IP12 4,0.014347,0.036969
IP12 9,0.018573,0.024339
IP13 0,0.019550,0.023671
IP13 6,0.010762,0.011109
IP13 7,0.012906,0.013322
IP13 8,0.001360,0.001954
IP13 9,0.011953,0.030789
IP14 1,0.003806,0.029244
IP14 2,0.005494,0.010538
IP14 3,0.000871,0.001337
IP14 4,0.000684,0.001051
IP14 5,0.009080,0.009404
IP14 6,0.048278,0.048731
IP14 9,0.010712,0.016444
IP15 5,0.024970,0.056152
IP16 4,0.006343,0.009532
IP17 1,0.037089,0.037663
IP17 2,0.038968,0.053490
IP17 3,0.007118,0.026099
IP17 9,0.028653,0.038391
IP18 6,0.023998,0.044573
IP19 0,0.010192,0.015941
IP19 1,0.007018,0.017377
IP19 8,0.000530,0.012632
IP19 9,0.013051,0.026509
IP2 0,0.000024,0.001127
IP2 8,0.000024,0.039238
IP2 9,0.000019,0.000879
IP20 0,0.008667,0.023459
IP20 9,0.015107,0.015712
IP21 4,0.014429,0.017993
IP21 5,0.008190,0.008353
IP22 1,0.007887,0.008166
IP22 2,0.008129,0.008416
IP22 4,0.004314,0.016141
IP22 5,0.000974,0.001574
IP22 9,0.006086,0.009835
IP23 7,0.010154,0.015125
IP23 8,0.007633,0.008077
IP24 1,0.000661,0.001139
IP24 2,0.010107,0.020053
IP24 3,0.018112,0.027344
IP24 9,0.009188,0.015828
IP25 5,0.000264,0.001826
IP25 6,0.000016,0.002616
IP25 7,0.000024,0.000169
IP26 4,0.009353,0.079174
IP26 5,0.000815,0.006441
IP27 0,0.000026,0.012072
IP27 1,0.000386,0.031078
IP27 9,0.000031,0.054926
IP28 1,0.003218,0.026229
IP28 2,0.005412,0.044112
IP28 3,0.004763,0.038818
IP28 6,0.012328,0.019646
IP28 7,0.000536,0.031398
IP28 8,0.005119,0.079639
IP28 9,0.005670,0.046212
IP29 4,0.013180,0.017600
IP29 5,0.000721,0.000993
IP3 0,0.000023,0.000045
IP3 8,0.000018,0.000037
IP3 9,0.000018,0.000036
IP30 0,0.008218,0.012277
IP30 9,0.002897,0.003000
IP31 1,0.000140,0.000280
IP31 2,0.003527,0.007055
IP31 3,0.000089,0.000177
IP32 6,0.000031,0.000063
IP32 7,0.000044,0.000089
IP33 1,0.002998,0.032756
IP33 2,0.038406,0.047307
IP33 3,0.030725,0.031394
IP33 9,0.024981,0.034869
IP4 1,0.000027,0.000055
IP4 2,0.000019,0.000038
IP4 3,0.000025,0.000051
IP4 4,0.000022,0.000044
IP4 5,0.000015,0.000031
IP5 1,0.000052,0.000104
IP5 2,0.000039,0.000079
IP5 3,0.000076,0.000154
IP5 4,0.000279,0.000560
IP6 0,0.001133,0.005413
IP6 8,0.039825,0.053273
IP6 9,0.001181,0.005642
IP7 5,0.012236,0.020364
IP7 6,0.000545,0.004655
IP7 7,0.009011,0.009385
IP7 9,0.007227,0.011679
IP8 3,0.008006,0.008178
IP8 4,0.018007,0.022450
IP9 1,0.045377,0.045416
IP9 2,0.007550,0.007574
IV1 1,0.026526,0.247869
IV1 3,0.019011,0.048324
IV1 9,0.003726,0.025044
