name,burglaries,months
MK10 1,0,36
MK10 7,73,36
MK10 9,91,36
MK11 1,110,36
MK11 2,30,36
MK11 3,17,36
MK11 4,11,36
MK11 9,0,36
MK12 5,150,36
MK12 6,83,36
MK13 0,64,36
MK13 7,65,36
MK13 8,44,36
MK13 9,35,36
MK14 5,72,36
MK14 6,51,36
MK14 7,58,36
MK15 0,17,36
MK15 8,33,36
MK15 9,46,36
MK16 0,49,36
MK16 6,0,36
MK16 8,68,36
MK16 9,40,36
MK17 0,46,36
MK17 7,11,36
MK17 8,145,36
MK17 9,78,36
MK18 1,76,36
MK18 2,27,36
MK18 3,39,36
MK18 4,18,36
MK18 5,11,36
MK18 6,0,36
MK18 7,14,36
MK18 9,0,36
MK19 6,80,36
MK19 7,43,36
MK2 2,136,36
MK2 3,89,36
MK3 4,0,36
MK3 5,64,36
MK3 6,58,36
MK3 7,65,36
MK4 1,38,36
MK4 2,42,36
MK4 3,34,36
MK4 4,65,36
MK40 1,294,36
MK40 2,167,36
MK40 3,129,36
MK40 4,112,36
MK40 9,0,36
MK41 0,102,36
MK41 6,32,36
MK41 7,117,36
MK41 8,48,36
MK41 9,43,36
MK42 0,200,36
MK42 5,0,36
MK42 6,13,36
MK42 7,94,36
MK42 8,103,36
MK42 9,239,36
MK43 0,82,36
MK43 1,1,36
MK43 2,7,36
MK43 7,56,36
MK43 8,39,36
MK43 9,50,36
MK44 1,42,36
MK44 2,52,36
MK44 3,127,36
MK45 1,67,36
MK45 2,87,36
MK45 3,97,36
MK45 4,66,36
MK45 5,17,36
MK45 9,0,36
MK46 4,43,36
MK46 5,40,36
MK5 6,38,36
MK5 7,46,36
MK5 8,35,36
MK6 1,20,36
MK6 2,85,36
MK6 3,72,36
MK6 4,80,36
MK6 5,72,36
MK7 6,22,36
MK7 7,60,36
MK7 8,44,36
MK8 0,22,36
MK8 1,6,36
MK8 8,58,36
MK8 9,21,36
MK9 1,32,36
MK9 2,60,36
MK9 3,112,36
MK9 4,13,36
ML1 1,0,36
ML1 2,0,36
ML1 3,0,36
ML1 4,0,36
ML1 5,0,36
ML1 9,0,36
ML10 6,0,36
ML11 0,0,36
ML11 7,0,36
ML11 8,0,36
ML11 9,0,36
ML12 6,0,36
ML12 9,0,36
ML2 0,0,36
ML2 2,0,36
ML2 7,0,36
ML2 8,0,36
ML2 9,0,36
ML3 0,0,36
ML3 3,0,36
ML3 6,0,36
ML3 7,0,36
ML3 8,0,36
ML3 9,0,36
ML4 1,1,36
ML4 2,0,36
ML4 3,0,36
ML4 9,0,36
ML5 1,0,36
ML5 2,0,36
ML5 3,2,36
ML5 4,0,36
ML5 5,0,36
ML5 9,0,36
ML6 0,0,36
ML6 1,0,36
ML6 6,0,36
ML6 7,1,36
ML6 8,0,36
ML6 9,0,36
ML7 4,0,36
ML7 5,0,36
ML7 9,0,36
ML8 4,0,36
ML8 5,1,36
ML9 1,0,36
ML9 2,0,36
ML9 3,0,36
ML9 9,0,36
N1 0,229,36
N1 1,207,36
N1 2,265,36
N1 3,148,36
N1 4,162,36
N1 5,273,36
N1 6,219,36
N1 7,335,36
N1 8,150,36
N1 9,211,36
N10 1,138,36
N10 2,129,36
N10 3,179,36
N10 9,0,36
N11 1,206,36
N11 2,123,36
N11 3,125,36
N12 0,177,36
N12 2,0,36
N12 7,103,36
N12 8,98,36
N12 9,123,36
N13 4,278,36
N13 5,269,36
N13 6,71,36
N14 4,151,36
N14 5,133,36
N14 6,131,36
N14 7,120,36
N14 9,0,36
N15 3,180,36
N15 4,260,36
N15 5,163,36
N15 6,175,36
N16 0,124,36
N16 1,0,36
N16 5,167,36
N16 6,194,36
N16 7,247,36
N16 8,216,36
N16 9,129,36
N17 0,287,36
N17 1,0,36
N17 6,235,36
N17 7,161,36
N17 8,241,36
N17 9,336,36
N18 1,206,36
N18 2,398,36
N18 3,61,36
N18 9,0,36
N19 3,298,36
N19 4,322,36
N19 5,311,36
N19 9,0,36
N1C 4,87,36
N2 0,169,36
N2 2,5,36
N2 8,113,36
N2 9,158,36
N20 0,154,36
N20 2,0,36
N20 8,105,36
N20 9,100,36
N21 1,126,36
N21 2,142,36
N21 3,138,36
N21 9,0,36
N22 5,170,36
N22 6,276,36
N22 7,94,36
N22 8,101,36
N22 9,0,36
N3 1,199,36
N3 2,136,36
N3 3,162,36
N3 9,0,36
N4 1,254,36
N4 2,408,36
N4 3,371,36
N4 4,154,36
N5 1,207,36
N5 2,190,36
N5 9,0,36
N6 4,161,36
N6 5,289,36
N6 6,93,36
N7 0,229,36
N7 6,221,36
N7 7,173,36
N7 8,190,36
N7 9,263,36
N8 0,144,36
N8 7,148,36
N8 8,182,36
N8 9,180,36
N9 0,311,36
N9 1,0,36
N9 7,182,36
N9 8,221,36
N9 9,303,36
NE1 1,74,36
NE1 2,78,36
NE1 3,61,36
NE1 4,151,36
NE1 5,102,36
NE1 6,60,36
NE1 7,90,36
NE1 8,67,36
NE10 0,214,36
NE10 8,149,36
NE10 9,122,36
NE11 0,153,36
NE11 9,118,36
NE12 2,0,36
NE12 5,20,36
NE12 6,69,36
NE12 7,44,36
NE12 8,125,36
NE12 9,99,36
NE13 6,62,36
NE13 7,67,36
NE13 8,18,36
NE13 9,52,36
NE15 0,11,36
NE15 6,134,36
NE15 7,97,36
NE15 8,122,36
NE15 9,63,36
NE16 3,61,36
NE16 4,51,36
NE16 5,72,36
NE16 6,30,36
NE17 7,52,36
NE18 0,8,36
NE19 1,15,36
NE19 2,10,36
NE2 1,129,36
NE2 2,132,36
NE2 3,92,36
NE2 4,81,36
NE20 0,22,36
NE20 2,0,36
NE20 9,61,36
NE21 4,41,36
NE21 5,92,36
NE21 6,41,36
NE22 5,80,36
NE22 6,23,36
NE22 7,24,36
NE23 0,0,36
NE23 1,31,36
NE23 2,22,36
NE23 3,31,36
NE23 6,103,36
NE23 7,72,36
NE23 8,50,36
NE24 1,158,36
NE24 2,108,36
NE24 3,73,36
NE24 4,126,36
NE24 5,152,36
NE24 9,0,36
NE25 0,70,36
NE25 8,64,36
NE25 9,46,36
NE26 1,51,36
NE26 2,77,36
NE26 3,53,36
NE26 4,29,36
NE27 0,145,36
NE27 9,0,36
NE28 0,94,36
NE28 6,172,36
NE28 7,171,36
NE28 8,141,36
NE28 9,130,36
NE29 0,90,36
NE29 1,0,36
NE29 6,171,36
NE29 7,109,36
NE29 8,64,36
NE29 9,32,36
NE3 1,120,36
NE3 2,142,36
NE3 3,114,36
NE3 4,118,36
NE3 5,54,36
NE3 9,0,36
NE30 1,41,36
NE30 2,35,36
NE30 3,52,36
NE30 4,79,36
NE31 1,100,36
NE31 2,124,36
NE32 3,119,36
NE32 4,85,36
NE32 5,74,36
NE33 1,97,36
NE33 2,110,36
NE33 3,94,36
NE33 4,190,36
NE33 5,125,36
NE33 9,0,36
NE34 0,117,36
NE34 6,38,36
NE34 7,69,36
NE34 8,72,36
NE34 9,126,36
NE35 9,107,36
NE36 0,66,36
NE37 1,112,36
NE37 2,157,36
NE37 3,99,36
NE37 9,0,36
NE38 0,93,36
NE38 7,101,36
NE38 8,120,36
NE38 9,51,36
NE39 1,16,36
NE39 2,33,36
NE4 5,155,36
NE4 6,158,36
NE4 7,101,36
NE4 8,222,36
NE4 9,133,36
NE40 3,82,36
NE40 4,35,36
NE40 9,0,36
NE41 8,16,36
NE42 5,81,36
NE42 6,38,36
NE42 9,0,36
NE43 7,16,36
NE44 6,1,36
NE45 5,22,36
NE46 1,61,36
NE46 2,17,36
NE46 3,37,36
NE46 4,28,36
NE46 9,0,36
NE47 0,7,36
NE47 5,7,36
NE47 6,9,36
NE47 7,1,36
NE47 8,1,36
NE47 9,7,36
NE48 1,22,36
NE48 2,12,36
NE48 3,8,36
NE48 4,2,36
NE49 0,20,36
NE49 9,17,36
NE5 1,100,36
NE5 2,199,36
NE5 3,132,36
NE5 4,89,36
NE5 5,58,36
NE5 9,0,36
NE6 1,146,36
NE6 2,309,36
NE6 3,120,36
NE6 4,137,36
NE6 5,239,36
NE6 9,0,36
NE61 1,66,36
NE61 2,58,36
NE61 3,40,36
NE61 4,22,36
NE61 5,95,36
NE61 6,41,36
NE61 9,2,36
NE62 5,64,36
NE63 0,142,36
NE63 3,0,36
NE63 8,97,36
NE63 9,257,36
NE64 6,49,36
NE65 0,101,36
NE65 7,26,36
NE65 8,24,36
NE65 9,45,36
NE66 1,48,36
NE66 2,30,36
NE66 3,35,36
NE66 4,24,36
NE66 5,1,36
NE66 9,0,36
NE67 5,8,36
NE68 7,4,36
NE69 7,5,36
NE7 7,135,36
NE70 7,11,36
NE71 6,29,36
NE8 1,190,36
NE8 2,138,36
NE8 3,177,36
NE8 4,172,36
NE8 9,0,36
NE9 5,156,36
NE9 6,238,36
NE9 7,190,36
NE9 9,0,36
NG1 1,132,36
NG1 2,171,36
NG1 3,116,36
NG1 4,115,36
NG1 5,79,36
NG1 6,97,36
NG1 7,63,36
NG1 9,4,36
NG10 1,141,36
NG10 2,41,36
NG10 3,85,36
NG10 4,55,36
NG10 5,52,36
NG10 9,0,36
NG11 0,31,36
NG11 1,0,36
NG11 2,0,36
NG11 6,70,36
NG11 7,50,36
NG11 8,156,36
NG11 9,91,36
NG12 1,15,36
NG12 2,40,36
NG12 3,73,36
NG12 4,32,36
NG12 5,70,36
NG13 0,40,36
NG13 7,18,36
NG13 8,92,36
NG13 9,35,36
NG14 5,12,36
NG14 6,43,36
NG14 7,29,36
NG15 0,6,36
NG15 5,0,36
NG15 6,148,36
NG15 7,197,36
NG15 8,31,36
NG15 9,34,36
NG16 1,80,36
NG16 2,118,36
NG16 3,131,36
NG16 4,73,36
NG16 5,44,36
NG16 6,68,36
NG16 9,0,36
NG17 0,0,36
NG17 1,142,36
NG17 2,146,36
NG17 3,113,36
NG17 4,130,36
NG17 5,86,36
NG17 6,0,36
NG17 7,135,36
NG17 8,72,36
NG17 9,60,36
NG18 1,137,36
NG18 2,133,36
NG18 3,94,36
NG18 4,83,36
NG18 5,124,36
NG18 6,2,36
NG18 9,3,36
NG19 0,46,36
NG19 6,97,36
NG19 7,70,36
NG19 8,76,36
NG19 9,44,36
NG2 1,57,36
NG2 2,45,36
NG2 3,50,36
NG2 4,150,36
NG2 5,72,36
NG2 6,83,36
NG2 7,119,36
NG2 9,5,36
NG20 0,56,36
NG20 8,73,36
NG20 9,82,36
NG21 0,71,36
NG21 9,57,36
NG22 0,86,36
NG22 8,75,36
NG22 9,107,36
NG23 5,44,36
NG23 6,48,36
NG23 7,37,36
NG24 0,0,36
NG24 1,220,36
NG24 2,131,36
NG24 3,114,36
NG24 4,153,36
NG24 5,0,36
NG24 9,0,36
NG25 0,95,36
NG3 1,76,36
NG3 2,72,36
NG3 3,80,36
NG3 4,28,36
NG3 5,107,36
NG3 6,36,36
NG3 7,30,36
NG31 0,3,36
NG31 6,126,36
NG31 7,103,36
NG31 8,82,36
NG31 9,109,36
NG32 1,42,36
NG32 2,32,36
NG32 3,35,36
NG33 4,55,36
NG33 5,71,36
NG34 0,37,36
NG34 4,0,36
NG34 6,6,36
NG34 7,78,36
NG34 8,80,36
NG34 9,57,36
NG4 1,60,36
NG4 2,90,36
NG4 3,47,36
NG4 4,34,36
NG4 9,0,36
NG5 0,3,36
NG5 1,118,36
NG5 2,110,36
NG5 3,39,36
NG5 4,77,36
NG5 5,146,36
NG5 6,94,36
NG5 7,45,36
NG5 8,67,36
NG5 9,68,36
NG6 0,129,36
NG6 6,0,36
NG6 7,32,36
NG6 8,217,36
NG6 9,56,36
NG7 1,203,36
NG7 2,252,36
NG7 3,174,36
NG7 4,175,36
NG7 5,166,36
NG7 6,121,36
NG7 7,86,36
NG8 1,93,36
NG8 2,64,36
NG8 3,120,36
NG8 4,85,36
NG8 5,158,36
NG8 6,176,36
NG8 9,0,36
NG9 1,84,36
NG9 2,239,36
NG9 3,85,36
NG9 4,51,36
NG9 5,33,36
NG9 6,44,36
NG9 7,42,36
NG9 8,94,36
NG9 9,1,36
NG90 1,2,36
NG90 2,1,36
NG90 4,0,36
NG90 5,0,36
NG90 6,0,36
NG90 7,0,36
NN1 1,130,36
NN1 2,227,36
NN1 3,170,36
NN1 4,245,36
NN1 5,137,36
NN1 9,0,36
NN10 0,165,36
NN10 1,5,36
NN10 6,47,36
NN10 8,40,36
NN10 9,106,36
NN11 0,29,36
NN11 1,0,36
NN11 2,23,36
NN11 3,50,36
NN11 4,167,36
NN11 6,44,36
NN11 7,4,36
NN11 8,61,36
NN11 9,49,36
NN12 6,69,36
NN12 7,35,36
NN12 8,89,36
NN12 9,3,36
NN13 5,62,36
NN13 6,47,36
NN13 7,31,36
NN13 9,0,36
NN14 1,76,36
NN14 2,113,36
NN14 3,72,36
NN14 4,82,36
NN14 6,89,36
NN15 4,0,36
NN15 5,52,36
NN15 6,112,36
NN15 7,49,36
NN16 0,133,36
NN16 6,0,36
NN16 8,151,36
NN16 9,85,36
NN17 1,151,36
NN17 2,114,36
NN17 3,59,36
NN17 4,33,36
NN17 5,59,36
NN17 9,0,36
NN18 0,102,36
NN18 8,106,36
NN18 9,110,36
NN2 6,284,36
NN2 7,263,36
NN2 8,167,36
NN29 7,85,36
NN3 0,1,36
NN3 2,206,36
NN3 3,94,36
NN3 5,113,36
NN3 6,176,36
NN3 7,86,36
NN3 8,222,36
NN3 9,126,36
NN4 0,47,36
NN4 5,8,36
NN4 6,51,36
NN4 7,37,36
NN4 8,187,36
NN4 9,49,36
NN5 4,103,36
NN5 5,179,36
NN5 6,298,36
NN5 7,162,36
NN6 0,82,36
NN6 6,41,36
NN6 7,74,36
NN6 8,63,36
NN6 9,83,36
NN7 1,31,36
NN7 2,52,36
NN7 3,51,36
NN7 4,73,36
NN8 1,130,36
NN8 2,137,36
NN8 3,94,36
NN8 4,156,36
NN8 5,32,36
NN8 6,34,36
NN8 9,1,36
NN9 5,110,36
NN9 6,117,36
NP10 0,7,36
NP10 8,123,36
NP10 9,77,36
NP11 3,38,36
NP11 4,59,36
NP11 5,62,36
NP11 6,94,36
NP11 7,83,36
NP11 9,0,36
NP12 0,48,36
NP12 1,84,36
NP12 2,90,36
NP12 3,78,36
NP12 4,0,36
NP13 1,115,36
NP13 2,56,36
NP13 3,55,36
NP15 1,56,36
NP15 2,20,36
NP15 9,0,36
NP16 5,132,36
NP16 6,26,36
NP16 7,51,36
NP16 9,0,36
NP18 1,57,36
NP18 2,85,36
NP18 3,29,36
NP19 0,157,36
NP19 1,0,36
NP19 4,132,36
NP19 7,130,36
NP19 8,125,36
NP19 9,167,36
NP20 1,245,36
NP20 2,215,36
NP20 3,131,36
NP20 4,183,36
NP20 5,109,36
NP20 6,45,36
NP20 7,101,36
NP20 9,0,36
NP22 3,149,36
NP22 4,70,36
NP22 5,123,36
NP23 4,122,36
NP23 5,120,36
NP23 6,115,36
NP23 7,35,36
NP23 8,10,36
NP23 9,0,36
NP24 6,61,36
NP25 3,39,36
NP25 4,45,36
NP25 5,34,36
NP25 9,1,36
NP26 3,49,36
NP26 4,74,36
NP26 5,35,36
NP26 9,0,36
NP4 0,51,36
NP4 4,0,36
NP4 5,77,36
NP4 6,115,36
NP4 7,55,36
NP4 8,79,36
NP4 9,62,36
NP44 1,117,36
NP44 2,33,36
NP44 3,166,36
NP44 4,108,36
NP44 5,46,36
NP44 6,24,36
NP44 7,87,36
NP44 8,45,36
NP44 9,0,36
NP7 0,33,36
NP7 1,0,36
NP7 5,73,36
NP7 6,53,36
NP7 7,47,36
NP7 8,50,36
NP7 9,63,36
NP8 1,32,36
NR1 1,111,36
NR1 2,61,36
NR1 3,102,36
NR1 4,86,36
NR10 3,34,36
NR10 4,19,36
NR10 5,21,36
NR11 6,28,36
NR11 7,5,36
NR11 8,11,36
NR12 0,10,36
NR12 7,11,36
NR12 8,29,36
NR12 9,27,36
NR13 3,28,36
NR13 4,35,36
NR13 5,26,36
NR13 6,37,36
NR14 6,40,36
NR14 7,40,36
NR14 8,51,36
NR15 1,50,36
NR15 2,44,36
NR16 1,26,36
NR16 2,45,36
NR17 1,28,36
NR17 2,25,36
NR18 0,46,36
NR18 8,1,36
NR18 9,36,36
NR19 1,45,36
NR19 2,54,36
NR19 9,0,36
NR2 1,93,36
NR2 2,63,36
NR2 3,62,36
NR2 4,111,36
NR20 3,23,36
NR20 4,19,36
NR20 5,21,36
NR21 0,16,36
NR21 1,0,36
NR21 7,23,36
NR21 8,18,36
NR21 9,17,36
NR22 6,5,36
NR23 1,30,36
NR24 2,17,36
NR25 6,19,36
NR25 7,27,36
NR25 9,0,36
NR26 8,63,36
NR26 9,0,36
NR27 0,19,36
NR27 7,0,36
NR27 9,28,36
NR28 0,30,36
NR28 8,0,36
NR28 9,35,36
NR29 3,28,36
NR29 4,44,36
NR29 5,10,36
NR3 1,129,36
NR3 2,76,36
NR3 3,95,36
NR3 4,66,36
NR30 1,79,36
NR30 2,142,36
NR30 3,91,36
NR30 4,94,36
NR30 5,57,36
NR30 9,1,36
NR31 0,85,36
NR31 6,109,36
NR31 7,61,36
NR31 8,73,36
NR31 9,89,36
NR32 1,104,36
NR32 2,115,36
NR32 3,69,36
NR32 4,109,36
NR32 5,44,36
NR32 9,0,36
NR33 0,102,36
NR33 7,68,36
NR33 8,77,36
NR33 9,69,36
NR34 0,20,36
NR34 4,0,36
NR34 7,72,36
NR34 8,19,36
NR34 9,127,36
NR35 1,40,36
NR35 2,27,36
NR35 9,0,36
NR4 6,65,36
NR4 7,133,36
NR5 0,39,36
NR5 8,97,36
NR5 9,48,36
NR6 5,49,36
NR6 6,55,36
NR6 7,28,36
NR7 0,55,36
NR7 7,0,36
NR7 8,48,36
NR7 9,37,36
NR8 5,23,36
NR8 6,40,36
NR8 7,0,36
NR9 3,38,36
NR9 4,14,36
NR9 5,28,36
NW1 0,226,36
NW1 1,141,36
NW1 2,96,36
NW1 3,77,36
NW1 4,77,36
NW1 5,111,36
NW1 6,183,36
NW1 7,216,36
NW1 8,239,36
NW1 9,214,36
NW10 0,194,36
NW10 1,183,36
NW10 2,175,36
NW10 3,136,36
NW10 4,200,36
NW10 5,218,36
NW10 6,167,36
NW10 7,303,36
NW10 8,190,36
NW10 9,157,36
NW11 0,103,36
NW11 1,0,36
NW11 6,186,36
NW11 7,166,36
NW11 8,175,36
NW11 9,136,36
NW2 1,225,36
NW2 2,188,36
NW2 3,305,36
NW2 4,163,36
NW2 5,138,36
NW2 6,247,36
NW2 7,191,36
NW2 8,3,36
NW2 9,0,36
NW3 1,93,36
NW3 2,331,36
NW3 3,144,36
NW3 4,196,36
NW3 5,185,36
NW3 6,198,36
NW3 7,200,36
NW3 9,0,36
NW4 1,154,36
NW4 2,159,36
NW4 3,148,36
NW4 4,171,36
NW4 9,0,36
NW5 1,179,36
NW5 2,219,36
NW5 3,124,36
NW5 4,164,36
NW5 9,0,36
NW6 1,237,36
NW6 2,235,36
NW6 3,186,36
NW6 4,302,36
NW6 5,399,36
NW6 6,218,36
NW6 7,367,36
NW6 9,0,36
NW7 0,0,36
NW7 1,166,36
NW7 2,126,36
NW7 3,74,36
NW7 4,79,36
NW8 0,226,36
NW8 6,100,36
NW8 7,103,36
NW8 8,193,36
NW8 9,98,36
NW9 0,207,36
NW9 1,3,36
NW9 4,149,36
NW9 5,286,36
NW9 6,187,36
NW9 7,187,36
NW9 8,189,36
NW9 9,150,36
OL1 1,0,36
OL1 2,0,36
OL1 3,0,36
OL1 4,0,36
OL1 9,0,36
OL10 1,0,36
OL10 2,0,36
OL10 3,0,36
OL10 4,0,36
OL10 9,0,36
OL11 1,0,36
OL11 2,0,36
OL11 3,0,36
OL11 4,0,36
OL11 5,0,36
OL12 0,0,36
OL12 6,0,36
OL12 7,0,36
OL12 8,63,36
OL12 9,0,36
OL13 0,54,36
OL13 3,2,36
OL13 8,58,36
OL13 9,93,36
OL14 5,58,36
OL14 6,38,36
OL14 7,45,36
OL14 8,42,36
OL14 9,2,36
OL15 0,0,36
OL15 8,0,36
OL15 9,0,36
OL16 1,0,36
OL16 2,0,36
OL16 3,0,36
OL16 4,0,36
OL16 5,0,36
OL16 9,0,36
OL2 5,0,36
OL2 6,0,36
OL2 7,0,36
OL2 8,0,36
OL3 5,0,36
OL3 6,0,36
OL3 7,0,36
OL4 1,0,36
OL4 2,0,36
OL4 3,0,36
OL4 4,0,36
OL4 5,0,36
OL5 0,0,36
OL5 9,0,36
OL6 0,0,36
OL6 6,0,36
OL6 7,0,36
OL6 8,0,36
OL6 9,0,36
OL7 0,0,36
OL7 9,0,36
OL8 1,0,36
OL8 2,0,36
OL8 3,0,36
OL8 4,0,36
OL9 0,0,36
OL9 6,0,36
OL9 7,0,36
OL9 8,0,36
OL9 9,0,36
OX1 1,108,36
OX1 2,42,36
OX1 3,54,36
OX1 4,97,36
OX1 5,41,36
OX1 9,0,36
OX10 0,39,36
OX10 1,0,36
OX10 6,91,36
OX10 7,29,36
OX10 8,22,36
OX10 9,46,36
OX11 0,52,36
OX11 1,0,36
OX11 6,28,36
OX11 7,54,36
OX11 8,50,36
OX11 9,57,36
OX12 0,41,36
OX12 2,0,36
OX12 7,35,36
OX12 8,41,36
OX12 9,62,36
OX13 5,60,36
OX13 6,63,36
OX14 1,59,36
OX14 2,31,36
OX14 3,36,36
OX14 4,84,36
OX14 5,42,36
OX14 9,0,36
OX15 0,28,36
OX15 4,65,36
OX15 5,80,36
OX15 6,115,36
OX16 0,82,36
OX16 1,88,36
OX16 2,44,36
OX16 3,34,36
OX16 4,34,36
OX16 5,49,36
OX16 6,1,36
OX16 9,114,36
OX17 1,92,36
OX17 2,74,36
OX17 3,47,36
OX18 1,23,36
OX18 2,45,36
OX18 3,31,36
OX18 4,68,36
OX18 9,0,36
OX2 0,42,36
OX2 6,121,36
OX2 7,95,36
OX2 8,73,36
OX2 9,74,36
OX20 1,37,36
OX25 1,15,36
OX25 2,19,36
OX25 3,5,36
OX25 4,13,36
OX25 5,28,36
OX25 6,7,36
OX26 1,42,36
OX26 2,43,36
OX26 3,24,36
OX26 4,40,36
OX26 5,8,36
OX26 6,86,36
OX26 9,0,36
OX27 0,12,36
OX27 7,17,36
OX27 8,11,36
OX27 9,3,36
OX28 1,22,36
OX28 2,1,36
OX28 3,7,36
OX28 4,23,36
OX28 5,25,36
OX28 6,28,36
OX28 9,2,36
OX29 0,20,36
OX29 4,37,36
OX29 5,9,36
OX29 6,19,36
OX29 7,34,36
OX29 8,38,36
OX29 9,21,36
OX3 0,90,36
OX3 7,121,36
OX3 8,127,36
OX3 9,124,36
OX33 1,54,36
OX39 4,45,36
OX4 1,229,36
OX4 2,101,36
OX4 3,193,36
OX4 4,154,36
OX4 6,97,36
OX4 7,48,36
OX4 9,0,36
OX44 7,35,36
OX44 9,38,36
OX49 5,32,36
OX5 1,62,36
OX5 2,63,36
OX5 3,23,36
OX5 9,0,36
OX7 3,43,36
OX7 4,29,36
OX7 5,65,36
OX7 6,119,36
OX7 7,27,36
OX7 9,0,36
OX9 0,1,36
OX9 2,24,36
OX9 3,35,36
OX9 7,6,36
PA1 1,0,36
PA1 2,0,36
PA1 3,0,36
PA10 2,0,36
PA11 3,0,36
PA12 4,0,36
PA13 4,0,36
PA14 5,0,36
PA14 6,0,36
PA15 1,0,36
PA15 2,0,36
PA15 3,0,36
PA15 4,0,36
PA15 9,0,36
PA16 0,0,36
PA16 7,0,36
PA16 8,0,36
PA16 9,0,36
PA17 5,0,36
PA18 6,0,36
PA19 1,0,36
PA2 0,0,36
PA2 6,0,36
PA2 7,0,36
PA2 8,0,36
PA2 9,0,36
PA20 0,0,36
PA20 9,0,36
PA21 2,0,36
PA22 3,0,36
PA23 7,0,36
PA23 8,0,36
PA23 9,0,36
PA24 8,0,36
PA25 8,0,36
PA26 8,0,36
PA27 8,0,36
PA28 6,0,36
PA29 6,0,36
PA3 1,0,36
PA3 2,0,36
PA3 3,0,36
PA3 4,0,36
PA3 9,0,36
PA30 8,0,36
PA31 8,0,36
PA31 9,0,36
PA32 8,0,36
PA33 1,0,36
PA34 4,0,36
PA34 5,0,36
PA34 9,0,36
PA35 1,0,36
PA36 4,0,36
PA37 1,0,36
PA38 4,0,36
PA4 0,0,36
PA4 8,0,36
PA4 9,0,36
PA41 7,0,36
PA42 7,0,36
PA43 7,0,36
PA44 7,0,36
PA45 7,0,36
PA46 7,0,36
PA47 7,0,36
PA48 7,0,36
PA49 7,0,36
PA5 0,0,36
PA5 5,0,36
PA5 8,0,36
PA5 9,0,36
PA6 7,0,36
PA60 7,0,36
PA61 7,0,36
PA62 6,0,36
PA63 6,0,36
PA64 6,0,36
PA65 6,0,36
PA66 6,0,36
PA67 6,0,36
PA68 6,0,36
PA69 6,0,36
PA7 5,0,36
PA70 6,0,36
PA71 6,0,36
PA72 6,0,36
PA73 6,0,36
PA74 6,0,36
PA75 6,0,36
PA76 6,0,36
PA77 6,0,36
PA78 6,0,36
PA8 6,0,36
PA8 7,0,36
PA80 5,0,36
PA9 1,0,36
PE1 1,164,36
PE1 2,226,36
PE1 3,251,36
PE1 4,173,36
PE1 5,210,36
PE1 9,0,36
PE10 0,61,36
PE10 1,0,36
PE10 2,0,36
PE10 9,76,36
PE11 1,90,36
PE11 2,131,36
PE11 3,98,36
PE11 4,82,36
PE11 5,0,36
PE11 6,0,36
PE11 7,0,36
PE11 9,0,36
PE12 0,107,36
PE12 6,95,36
PE12 7,43,36
PE12 8,62,36
PE12 9,129,36
PE13 1,86,36
PE13 2,220,36
PE13 3,107,36
PE13 4,86,36
PE13 5,44,36
PE14 0,78,36
PE14 4,0,36
PE14 7,61,36
PE14 8,68,36
PE14 9,47,36
PE15 0,90,36
PE15 5,0,36
PE15 8,117,36
PE15 9,54,36
PE16 6,48,36
PE16 9,1,36
PE19 0,15,36
PE19 1,63,36
PE19 2,78,36
PE19 5,47,36
PE19 6,106,36
PE19 7,26,36
PE19 8,67,36
PE19 9,0,36
PE2 5,164,36
PE2 6,38,36
PE2 7,28,36
PE2 8,170,36
PE2 9,158,36
PE20 1,57,36
PE20 2,41,36
PE20 3,39,36
PE21 0,58,36
PE21 1,3,36
PE21 6,159,36
PE21 7,130,36
PE21 8,195,36
PE21 9,117,36
PE22 0,24,36
PE22 7,39,36
PE22 8,26,36
PE22 9,29,36
PE23 4,61,36
PE23 5,39,36
PE23 9,0,36
PE24 4,36,36
PE24 5,131,36
PE25 1,195,36
PE25 2,197,36
PE25 3,113,36
PE25 9,0,36
PE26 1,48,36
PE26 2,48,36
PE27 3,31,36
PE27 4,14,36
PE27 5,47,36
PE27 6,19,36
PE27 9,1,36
PE28 0,58,36
PE28 2,77,36
PE28 3,85,36
PE28 4,91,36
PE28 5,57,36
PE28 9,64,36
PE29 1,66,36
PE29 2,44,36
PE29 3,81,36
PE29 6,64,36
PE29 7,46,36
PE29 9,3,36
PE3 6,62,36
PE3 7,88,36
PE3 8,113,36
PE3 9,84,36
PE30 1,61,36
PE30 2,54,36
PE30 3,29,36
PE30 4,73,36
PE30 5,88,36
PE30 9,0,36
PE31 6,26,36
PE31 7,30,36
PE31 8,48,36
PE32 1,56,36
PE32 2,34,36
PE33 0,35,36
PE33 9,23,36
PE34 3,14,36
PE34 4,24,36
PE35 6,0,36
PE36 5,17,36
PE36 6,24,36
PE36 9,0,36
PE37 7,37,36
PE37 8,18,36
PE38 0,37,36
PE38 8,0,36
PE38 9,48,36
PE4 5,25,36
PE4 6,136,36
PE4 7,97,36
PE5 7,16,36
PE6 0,78,36
PE6 7,65,36
PE6 8,44,36
PE6 9,36,36
PE7 0,27,36
PE7 1,88,36
PE7 2,38,36
PE7 3,109,36
PE7 4,0,36
PE7 5,0,36
PE7 7,6,36
PE7 8,118,36
PE8 4,47,36
PE8 5,52,36
PE8 6,82,36
PE9 1,62,36
PE9 2,52,36
