name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
HG2,0.050581,0.121050,0.021249,0.048241,0.005698,0.021017,0.002830,0.007110,0.001406,0.005629,postcode
HG3,0.039813,0.109948,0.026999,0.054161,0.008436,0.012750,0.000887,0.009293,0.000853,0.003415,postcode
HG4,0.038704,0.127594,0.016418,0.061832,0.001157,0.007312,0.000068,0.003175,0.000027,0.001107,postcode
HG5,0.051283,0.115843,0.024158,0.068840,0.003368,0.017672,0.001662,0.008084,0.001598,0.001734,postcode
HP1,0.026369,0.075535,0.017881,0.041335,0.001647,0.019524,0.000018,0.014372,0.000012,0.009487,postcode
HP2,0.060957,0.128704,0.027963,0.062622,0.001078,0.018875,0.000012,0.007373,0.000008,0.003160,postcode
HP3,0.035270,0.105418,0.018974,0.057020,0.001387,0.008592,0.000016,0.001641,0.000010,0.000144,postcode
HP4,0.048451,0.097846,0.024259,0.056260,0.007010,0.016029,0.000016,0.005894,0.000010,0.000152,postcode
HP5,0.108940,0.206406,0.073814,0.176028,0.011118,0.108377,0.001396,0.048628,0.000010,0.016703,postcode
HP6,0.028733,0.075886,0.013226,0.044652,0.002544,0.015763,0.000028,0.007807,0.000018,0.002662,postcode
HP7,0.040600,0.104728,0.012236,0.072141,0.005585,0.023234,0.002742,0.011532,0.000020,0.008428,postcode
HP8,0.017015,0.054037,0.006475,0.036838,0.000260,0.010996,0.000051,0.001091,0.000032,0.000470,postcode
HP9,0.041937,0.088768,0.024663,0.048577,0.003761,0.022944,0.000022,0.011415,0.000014,0.007500,postcode
HP10,0.024273,0.072300,0.009575,0.035799,0.003578,0.004467,0.001757,0.002180,0.001749,0.001927,postcode
HP11,0.199531,0.449881,0.095526,0.372575,0.004422,0.220114,0.000025,0.109990,0.000016,0.032425,postcode
HP12,0.062595,0.193617,0.022711,0.122289,0.006611,0.050914,0.006505,0.019990,0.006496,0.006717,postcode
HP13,0.075560,0.157726,0.036646,0.089093,0.002396,0.035550,0.000014,0.017739,0.000009,0.009430,postcode
HP14,0.025329,0.055516,0.015426,0.042790,0.005545,0.019154,0.001833,0.011332,0.000013,0.009257,postcode
HP15,0.025187,0.063405,0.019530,0.045000,0.002433,0.017370,0.000027,0.007467,0.000017,0.004839,postcode
HP16,0.008015,0.055496,0.004073,0.033925,0.000164,0.001541,0.000032,0.000687,0.000020,0.000295,postcode
HP17,0.030880,0.081558,0.021947,0.040258,0.000157,0.004055,0.000031,0.000658,0.000019,0.000283,postcode
HP18,0.045236,0.119724,0.017702,0.053211,0.001501,0.012126,0.000017,0.004605,0.000011,0.002984,postcode
HP19,0.038886,0.177064,0.022868,0.094112,0.001795,0.014506,0.000020,0.002124,0.000013,0.000186,postcode
HP20,0.041994,0.240364,0.021051,0.134115,0.000135,0.010118,0.000026,0.002777,0.000016,0.000243,postcode
HP21,0.077860,0.208129,0.041050,0.127427,0.002866,0.025832,0.000017,0.007309,0.000010,0.002934,postcode
HP22,0.018201,0.112159,0.010199,0.057471,0.001137,0.009189,0.001085,0.002417,0.001080,0.002261,postcode
HP23,0.031602,0.103066,0.016723,0.053814,0.003622,0.016825,0.000021,0.007479,0.000013,0.005466,postcode
HP27,0.015277,0.084561,0.014257,0.045120,0.000133,0.007819,0.000026,0.004935,0.000016,0.004617,postcode
HR1,0.027668,0.093302,0.014251,0.043842,0.000956,0.003871,0.000003,0.002833,0.000000,0.000006,postcode
HR2,0.033880,0.100920,0.013868,0.053860,0.000778,0.004666,0.000761,0.001546,0.000000,0.000763,postcode
HR3,0.048700,0.117139,0.022048,0.062675,0.000109,0.017308,0.000014,0.000164,0.000000,0.000027,postcode
HR4,0.056472,0.169468,0.019605,0.078287,0.001100,0.016242,0.000004,0.003258,0.000000,0.000007,postcode
HR5,0.043444,0.157459,0.019245,0.062968,0.000118,0.014143,0.000015,0.000176,0.000000,0.000029,postcode
HR6,0.036268,0.105074,0.014275,0.051886,0.002562,0.005252,0.000004,0.002578,0.000000,0.000008,postcode
HR7,0.036108,0.088221,0.011120,0.037304,0.006845,0.007277,0.000011,0.003511,0.000000,0.000022,postcode
HR8,0.028922,0.092051,0.017836,0.055532,0.000045,0.012399,0.000006,0.001801,0.000000,0.001744,postcode
HR9,0.014048,0.056627,0.006360,0.027695,0.001233,0.002589,0.000004,0.000047,0.000000,0.000008,postcode
HS1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HS9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
HU1,0.161542,0.312197,0.055108,0.180716,0.003669,0.047716,0.000000,0.003703,0.000000,0.000020,postcode
HU2,0.053732,0.205434,0.016261,0.101531,0.000047,0.005783,0.000000,0.000094,0.000000,0.000028,postcode
HU3,0.019283,0.113442,0.009565,0.029007,0.000012,0.008184,0.000000,0.000024,0.000000,0.000007,postcode
HU4,0.003259,0.056875,0.000354,0.010748,0.000021,0.000279,0.000000,0.000042,0.000000,0.000012,postcode
HU5,0.005190,0.066846,0.000148,0.011193,0.000009,0.000117,0.000000,0.000017,0.000000,0.000005,postcode
HU6,0.002122,0.037041,0.000231,0.008490,0.000014,0.000182,0.000000,0.000027,0.000000,0.000008,postcode
HU7,0.016369,0.077542,0.001521,0.019364,0.000012,0.000161,0.000000,0.000024,0.000000,0.000007,postcode
HU8,0.007156,0.082921,0.001523,0.020708,0.000012,0.000161,0.000000,0.000024,0.000000,0.000007,postcode
HU9,0.014141,0.110641,0.003093,0.017350,0.000009,0.002080,0.000000,0.000998,0.000000,0.000005,postcode
HU10,0.021039,0.088129,0.011335,0.027066,0.000017,0.003908,0.000000,0.001875,0.000000,0.000010,postcode
HU11,0.010147,0.063886,0.004942,0.017654,0.000021,0.000280,0.000000,0.000042,0.000000,0.000013,postcode
HU12,0.027327,0.068692,0.010401,0.034052,0.001287,0.003982,0.000000,0.001299,0.000000,0.001282,postcode
HU13,0.026506,0.120311,0.007319,0.071223,0.000021,0.002603,0.000000,0.002362,0.000000,0.002333,postcode
HU14,0.021439,0.066618,0.012469,0.030423,0.003989,0.008387,0.000000,0.004024,0.000000,0.000022,postcode
HU15,0.010744,0.069254,0.000224,0.025611,0.000013,0.000176,0.000000,0.000026,0.000000,0.000008,postcode
HU16,0.008778,0.075108,0.006259,0.021224,0.000018,0.004210,0.000000,0.000036,0.000000,0.000011,postcode
HU17,0.040670,0.131772,0.019515,0.078896,0.001559,0.026472,0.000000,0.002342,0.000000,0.000780,postcode
HU18,0.008387,0.054859,0.007456,0.026633,0.000031,0.003882,0.000000,0.003523,0.000000,0.000019,postcode
HU19,0.049403,0.089357,0.014951,0.045957,0.000043,0.000578,0.000000,0.000086,0.000000,0.000026,postcode
HU20,0.008000,0.053854,0.002918,0.013150,0.000172,0.002300,0.000000,0.000343,0.000000,0.000103,postcode
HX1,0.048208,0.111319,0.022303,0.054555,0.002541,0.003903,0.002497,0.002541,0.001249,0.001266,postcode
HX2,0.019915,0.061110,0.010848,0.028881,0.001835,0.007201,0.000927,0.002711,0.000902,0.001791,postcode
HX3,0.021939,0.064818,0.010635,0.035929,0.003523,0.009831,0.002114,0.004214,0.000020,0.002105,postcode
HX4,0.025596,0.045255,0.011742,0.028283,0.002388,0.002655,0.000126,0.002388,0.000063,0.000094,postcode
HX5,0.031879,0.136810,0.001239,0.055585,0.000307,0.007265,0.000189,0.000307,0.000094,0.000142,postcode
HX6,0.039359,0.086510,0.027764,0.048329,0.007560,0.013915,0.003794,0.005079,0.002517,0.002535,postcode
HX7,0.081673,0.145656,0.046422,0.101465,0.014038,0.029507,0.009816,0.014038,0.005603,0.005623,postcode
IG1,0.033656,0.144269,0.013936,0.082529,0.002557,0.016043,0.000076,0.002742,0.000048,0.001405,postcode
IG2,0.032409,0.134898,0.011553,0.057677,0.000429,0.011075,0.000154,0.007894,0.000097,0.005198,postcode
IG3,0.035776,0.109215,0.017954,0.059388,0.002387,0.003404,0.002152,0.002705,0.000083,0.000401,postcode
IG4,0.030185,0.090139,0.005686,0.041008,0.001164,0.004391,0.000417,0.002173,0.000263,0.001273,postcode
IG5,0.072797,0.210357,0.026798,0.145515,0.008488,0.049358,0.000253,0.024666,0.000160,0.004664,postcode
IG6,0.098796,0.240526,0.046841,0.138323,0.003801,0.027326,0.001856,0.012786,0.000072,0.003830,postcode
IG7,0.082592,0.162498,0.045321,0.095836,0.004320,0.013237,0.002109,0.004632,0.000081,0.002374,postcode
IG8,0.091964,0.219079,0.059218,0.140366,0.017390,0.041801,0.013278,0.022875,0.010608,0.014774,postcode
IG9,0.064832,0.177834,0.042391,0.103280,0.003887,0.018700,0.000214,0.010984,0.000135,0.007232,postcode
IG10,0.106688,0.225399,0.059648,0.115991,0.012770,0.028769,0.005654,0.007426,0.004230,0.005840,postcode
IG11,0.167036,0.320927,0.083550,0.206100,0.020848,0.092210,0.002033,0.052499,0.001025,0.033660,postcode
IP1,0.123224,0.237695,0.058003,0.143616,0.014233,0.040721,0.005087,0.018329,0.001022,0.008159,postcode
IP2,0.033183,0.116623,0.008884,0.051425,0.002891,0.007350,0.000050,0.002968,0.000016,0.001490,postcode
IP3,0.034873,0.107647,0.008299,0.053204,0.000117,0.006865,0.000046,0.004065,0.000015,0.003976,postcode
IP4,0.068701,0.196954,0.027931,0.116469,0.005381,0.020416,0.004266,0.006497,0.002126,0.004310,postcode
IP5,0.019090,0.106833,0.005145,0.032229,0.000192,0.000666,0.000076,0.000310,0.000024,0.000164,postcode
IP6,0.050115,0.126965,0.028099,0.076667,0.005126,0.027962,0.002551,0.013968,0.000014,0.008869,postcode
IP7,0.063877,0.117109,0.018643,0.055806,0.004292,0.007380,0.001439,0.001592,0.001405,0.001496,postcode
IP8,0.040224,0.113317,0.014936,0.054688,0.000182,0.016728,0.000072,0.006330,0.000023,0.000155,postcode
IP9,0.007811,0.043676,0.004742,0.019922,0.000177,0.004528,0.000070,0.000286,0.000022,0.000151,postcode
IP10,0.009529,0.030232,0.006809,0.010430,0.000433,0.001502,0.000171,0.000699,0.000054,0.000370,postcode
IP11,0.028029,0.113519,0.008747,0.054185,0.002171,0.005518,0.000037,0.002229,0.000012,0.000080,postcode
IP12,0.038416,0.096367,0.017698,0.043401,0.001048,0.009908,0.000034,0.003983,0.000011,0.001995,postcode
IP13,0.047171,0.088727,0.022260,0.042275,0.004289,0.010374,0.001715,0.003493,0.000852,0.002592,postcode
IP14,0.046072,0.104183,0.017698,0.051793,0.001924,0.010158,0.000645,0.001959,0.000007,0.000671,postcode
IP15,0.100511,0.191723,0.019124,0.073631,0.006092,0.007340,0.005787,0.006403,0.005650,0.006018,postcode
IP16,0.035689,0.078329,0.025069,0.054107,0.003245,0.009863,0.000107,0.003411,0.000034,0.000230,postcode
IP17,0.062151,0.109890,0.037058,0.067811,0.013636,0.032857,0.010859,0.021819,0.001367,0.016321,postcode
IP18,0.012834,0.033178,0.007792,0.013440,0.003506,0.004225,0.000115,0.000470,0.000036,0.000248,postcode
IP19,0.026697,0.067310,0.012393,0.028681,0.001820,0.003863,0.000060,0.001913,0.000019,0.000129,postcode
IP20,0.088470,0.154332,0.054346,0.100826,0.006167,0.051073,0.000106,0.018130,0.000033,0.000228,postcode
IP21,0.036682,0.092327,0.019125,0.042532,0.005671,0.007915,0.000066,0.003938,0.000021,0.000142,postcode
IP22,0.025721,0.088092,0.008682,0.036468,0.002445,0.003876,0.000042,0.002510,0.000013,0.000090,postcode
IP23,0.031404,0.078053,0.006923,0.029086,0.000259,0.000897,0.000102,0.000417,0.000032,0.000221,postcode
IP24,0.024224,0.087141,0.009468,0.044872,0.000115,0.006778,0.000046,0.002737,0.000014,0.001374,postcode
IP25,0.029536,0.082921,0.011545,0.034494,0.000141,0.002043,0.000056,0.000227,0.000018,0.000120,postcode
IP26,0.002769,0.070722,0.001182,0.020056,0.000253,0.003670,0.000100,0.000408,0.000032,0.000216,postcode
IP27,0.106044,0.208936,0.055726,0.106401,0.009641,0.036579,0.001962,0.007852,0.000021,0.002040,postcode
IP28,0.046901,0.114781,0.010782,0.048261,0.000104,0.006080,0.000041,0.000167,0.000013,0.000088,postcode
IP29,0.051502,0.099106,0.019726,0.044918,0.002554,0.005419,0.002426,0.002684,0.000026,0.000181,postcode
IP30,0.032401,0.081553,0.013652,0.040810,0.003388,0.010233,0.003300,0.006720,0.001639,0.003367,postcode
IP31,0.036059,0.087461,0.016695,0.054950,0.006331,0.015316,0.001288,0.005157,0.000014,0.003827,postcode
IP32,0.060588,0.115408,0.011738,0.048009,0.004525,0.020160,0.000078,0.013303,0.000024,0.008825,postcode
IP33,0.165694,0.248297,0.082742,0.141470,0.030390,0.099876,0.013020,0.069375,0.005780,0.040457,postcode
IV1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
IV63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
KA28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
