name,hh_total,hh_depchild
SY8 2,1887.65,396.48
SY8 3,1411.14,269.79
SY8 4,1498.86,277.93
SY8 9,84.57,14.86
SY9 5,1323.21,264.06
SY99 8,35.12,2.16
TA1 1,2894.57,622.41
TA1 2,5806.99,1700.22
TA1 3,3817.82,803.86
TA1 4,3169.27,717.72
TA1 5,2895.53,799.09
TA1 9,551.73,128.01
TA10 0,1826.56,398.58
TA10 1,29.49,6.44
TA10 9,2684.32,574.35
TA11 6,2780.51,663.63
TA11 7,1544.12,314.04
TA11 9,88.24,23.68
TA12 6,2687.86,544.29
TA13 5,2016.39,427.73
TA14 6,1403.01,325.62
TA15 6,403.05,97.97
TA16 5,804.79,174.21
TA17 8,297.19,59.71
TA18 7,2250.27,435.64
TA18 8,2666.34,608.13
TA18 9,65.6,12.8
TA19 0,2508.2,504.71
TA19 9,2958.4,677.36
TA2 6,4029.82,1124.25
TA2 7,4574.56,1126.2
TA2 8,4711.28,1593.23
TA20 1,3959.56,1078.79
TA20 2,3191.18,733.75
TA20 3,1290.17,235.8
TA20 4,1126.68,212.88
TA20 9,157.74,46.58
TA21 0,1944.92,493.74
TA21 1,132.67,42.13
TA21 8,3586.63,824.46
TA21 9,3640.47,934.22
TA22 9,1246.11,193.13
TA23 0,2711.18,503.02
TA24 5,2607.82,396.41
TA24 6,2784.67,538.47
TA24 7,1123.26,168.9
TA24 8,2300.75,354.26
TA24 9,97.9,19.7
TA3 5,2446.81,590.78
TA3 6,2106.37,492.59
TA3 7,1775.6,413.74
TA4 1,2573.96,747.99
TA4 2,1964.05,427.5
TA4 3,2287.53,534.5
TA4 4,1852.12,333.31
TA4 9,155.38,25.24
TA5 1,2410.8,476.24
TA5 2,2977.95,810.72
TA6 3,3997.66,1085.75
TA6 4,6173.69,1945.96
TA6 5,2958.36,737.2
TA6 6,5309.23,1728.15
TA6 7,3321.81,946.43
TA6 9,390.0,59.33
TA7 0,2301.06,553.09
TA7 8,2741.04,617.16
TA7 9,1817.05,367.58
TA8 1,3288.45,682.57
TA8 2,4266.77,703.72
TA8 9,102.21,18.0
TA9 3,3976.36,1096.58
TA9 4,1975.47,442.66
TD1 1,2829.71,535.64
TD1 2,3291.29,798.36
TD1 3,2792.02,612.79
TD10 6,497.0,115.0
TD11 3,3658.59,838.59
TD113 P,7.0,2.6
TD113 S,6.06,1.35
TD12 4,2258.31,357.9
TD13 5,358.0,74.41
TD135 X,20.58,6.24
TD135 Y,15.77,2.77
TD14 5,3115.0,709.0
TD15 1,3266.83,634.04
TD15 2,4737.71,1092.13
TD15 9,50.09,5.09
TD151 S,18.0,4.27
TD151 U,5.05,1.0
TD2 6,1221.7,359.28
TD3 6,438.14,125.96
TD4 6,1072.61,250.52
TD5 7,3614.22,649.13
TD5 8,1989.27,358.05
TD6 0,1763.62,406.49
TD6 9,2145.71,430.08
TD7 4,2148.0,374.0
TD7 5,1398.0,289.55
TD75 L,8.03,2.02
TD8 6,2929.33,608.33
TD9 0,2328.87,387.95
TD9 7,1831.0,360.56
TD9 8,2518.64,645.77
TD9 9,2143.58,312.46
TD90 T,0.0,0.0
TF1 1,2168.76,577.63
TF1 2,3346.37,994.52
TF1 3,3378.9,764.11
TF1 5,4381.21,1485.54
TF1 6,3944.12,1244.64
TF1 7,530.82,179.95
TF1 9,126.5,31.0
TF10 7,5389.74,1420.33
TF10 8,1803.79,445.28
TF10 9,1600.22,404.61
TF11 8,3725.64,1023.07
TF11 9,1896.4,538.35
TF12 5,2412.15,603.77
TF13 6,1773.79,382.89
TF2 0,989.75,237.18
TF2 2,301.96,64.66
TF2 5,96.82,40.82
TF2 6,3082.46,846.89
TF2 7,3800.3,1181.07
TF2 8,3666.86,1107.83
TF2 9,5119.69,1597.86
TF3 1,4411.02,1435.21
TF3 2,2224.36,736.4
TF3 3,77.26,24.35
TF3 4,704.28,240.76
TF3 5,2234.49,942.66
TF4 2,4691.46,1575.93
TF4 3,4907.64,1471.67
TF5 0,1807.3,494.36
TF6 5,1071.5,291.65
TF6 6,1812.04,414.09
TF7 4,2493.27,747.63
TF7 5,4866.49,1612.82
TF7 9,544.5,166.35
TF8 7,1463.73,286.43
TF9 1,2691.49,643.3
TF9 2,2350.36,609.06
TF9 3,3700.85,1039.55
TF9 4,2129.34,452.8
TF9 9,96.1,29.9
TN1 1,1952.4,387.3
TN1 2,3762.53,1131.93
TN10 3,3479.89,1037.98
TN10 4,3335.85,1014.99
TN11 0,2267.57,617.67
TN11 8,1596.21,528.6
TN11 9,2399.97,792.53
TN12 0,2767.06,850.05
TN12 5,1318.46,360.63
TN12 6,4104.41,1185.26
TN12 7,1187.0,320.53
TN12 8,979.42,290.53
TN12 9,2290.75,721.37
TN13 1,2166.64,666.12
TN13 2,3358.05,1291.96
TN13 3,3936.33,1448.84
TN13 9,269.68,64.17
TN14 5,3286.27,1117.02
TN14 6,1460.27,472.11
TN14 7,2219.36,619.15
TN15 0,1788.99,590.95
TN15 6,3890.5,1032.66
TN15 7,1919.77,559.55
TN15 8,2426.61,781.15
TN15 9,598.57,210.56
TN16 1,2104.57,620.63
TN16 2,1118.37,302.72
TN16 3,4328.47,1299.63
TN16 9,235.22,68.35
TN17 1,805.59,260.78
TN17 2,1694.28,508.01
TN17 3,1541.95,421.59
TN17 4,1483.17,365.66
TN17 9,91.83,20.85
TN18 4,1791.35,484.19
TN18 5,1095.75,306.42
TN19 7,2007.82,503.63
TN2 3,4559.11,1551.55
TN2 4,3591.51,1015.3
TN2 5,4017.29,1240.68
TN2 9,202.72,52.08
TN20 6,1592.53,371.76
TN21 0,2967.9,760.25
TN21 1,148.64,20.7
TN21 8,3104.81,729.12
TN21 9,1275.59,294.59
TN22 1,2937.7,796.09
TN22 2,929.48,252.36
TN22 3,2088.81,521.25
TN22 4,1458.25,370.08
TN22 5,3991.6,1084.58
TN22 9,124.89,32.43
TN23 1,1101.18,334.8
TN23 3,6021.27,2452.4
TN23 4,2447.66,828.79
TN23 5,5538.79,2091.9
TN23 6,630.04,184.86
TN23 7,1212.84,376.73
TN23 8,181.4,62.78
TN23 9,368.1,52.21
TN24 0,6338.74,2114.23
TN24 8,2865.34,833.09
TN24 9,4296.45,1382.47
TN25 4,2361.07,753.02
TN25 5,1648.34,420.38
TN25 6,2191.21,608.24
TN25 7,1931.26,707.97
TN26 1,1226.52,330.96
TN26 2,1602.21,434.37
TN26 3,2302.87,496.29
TN27 0,1937.0,460.16
TN27 8,1741.78,479.19
TN27 9,2354.9,611.25
TN28 8,3751.92,739.9
TN28 9,33.72,8.42
TN29 0,3272.09,507.85
TN29 9,2611.44,625.67
TN3 0,2189.56,733.31
TN3 8,685.32,208.66
TN3 9,1901.49,545.06
TN30 6,2862.69,567.88
TN30 7,1686.15,356.55
TN30 9,67.2,10.6
TN31 6,3202.02,640.7
TN31 7,3320.98,674.39
TN31 9,93.53,15.08
TN32 5,2170.5,563.19
TN33 0,3361.7,878.01
TN33 3,98.57,25.37
TN33 9,1716.48,432.63
TN34 1,2886.91,572.56
TN34 2,5364.66,1268.57
TN34 3,5276.48,1403.96
TN34 9,413.02,74.79
TN35 4,3368.56,738.47
TN35 5,4214.48,1301.17
TN36 4,1072.01,169.99
TN37 6,4738.5,1020.72
TN37 7,4682.6,1374.04
TN38 0,6374.19,1355.7
TN38 1,197.29,51.63
TN38 8,1591.05,478.57
TN38 9,4207.58,1406.04
TN39 3,5005.76,781.31
TN39 4,4725.12,808.11
TN39 5,2541.3,725.92
TN4 0,3753.01,1256.85
TN4 8,4104.29,1196.49
TN4 9,5204.04,1717.65
TN40 1,3537.85,524.68
TN40 2,4733.99,1096.5
TN40 9,485.74,77.1
TN5 6,2165.59,538.42
TN5 7,1656.44,465.51
TN6 1,3295.67,752.76
TN6 2,4368.41,1229.83
TN6 3,2703.27,717.62
TN6 9,110.87,22.0
TN7 4,904.22,229.99
TN8 5,2379.33,737.63
TN8 6,2553.14,763.67
TN8 7,1130.14,312.76
TN8 9,109.69,37.5
TN9 1,3566.82,993.61
TN9 2,4029.98,1335.5
TN9 9,300.39,113.57
TQ1 1,3945.23,770.01
TQ1 2,2606.61,285.26
TQ1 3,4697.14,982.07
TQ1 4,4461.26,1140.47
TQ1 9,394.64,97.66
TQ10 9,1693.83,387.56
TQ11 0,1851.23,482.71
TQ12 1,5303.82,1538.53
TQ12 2,2169.9,519.89
TQ12 3,4996.8,1368.61
TQ12 4,4076.84,972.33
TQ12 5,3976.38,852.06
TQ12 6,4331.75,1181.93
TQ12 9,327.01,53.02
TQ13 0,2899.28,783.12
TQ13 7,2575.42,609.49
TQ13 8,1830.41,365.42
TQ13 9,3721.09,758.66
TQ14 0,860.0,148.5
TQ14 4,87.13,6.52
TQ14 8,3728.57,591.22
TQ14 9,4511.83,1048.94
TQ2 5,2523.55,472.97
TQ2 6,4414.62,1209.97
TQ2 7,4840.33,1528.35
TQ2 8,3621.69,1047.48
TQ3 1,3673.79,834.46
TQ3 2,3878.06,886.22
TQ3 3,6275.57,1793.25
TQ4 5,2810.49,526.48
TQ4 6,2574.46,324.59
TQ4 7,4357.33,1153.79
TQ4 9,125.67,24.16
TQ5 0,2379.8,395.57
TQ5 5,55.27,10.26
TQ5 8,2514.23,402.22
TQ5 9,4016.54,802.49
TQ6 0,1650.32,282.52
TQ6 6,14.15,0.84
TQ6 9,2219.62,361.9
TQ7 1,2348.06,522.77
TQ7 2,1902.36,355.88
TQ7 3,1789.46,356.72
TQ7 4,1604.09,392.98
TQ7 9,69.24,15.66
TQ8 8,983.26,144.31
TQ9 5,3700.65,821.36
TQ9 6,2473.04,622.79
TQ9 7,2183.19,513.07
TQ9 9,436.3,130.26
TR1 1,4136.92,1072.13
TR1 2,1719.21,383.46
TR1 3,4076.49,1045.94
TR1 9,506.82,138.99
TR10 8,3239.68,756.56
TR10 9,1488.95,380.82
TR11 2,3613.45,757.93
TR11 3,1935.63,249.87
TR11 4,3550.57,805.82
TR11 5,3999.44,956.2
TR11 9,132.06,36.49
TR12 6,1746.32,387.2
TR12 7,2378.24,542.49
TR13 0,2254.0,587.12
TR13 3,12.97,4.85
TR13 8,4339.83,1297.41
TR13 9,2312.17,482.64
TR14 0,2776.4,707.08
TR14 4,36.77,8.55
TR14 7,3738.65,950.69
TR14 8,4189.62,1203.64
TR14 9,1368.65,353.26
TR15 1,2806.06,762.69
TR15 2,2676.24,695.13
TR15 3,3775.14,1042.31
TR15 9,80.41,20.26
TR16 4,2700.57,659.49
TR16 5,2680.07,666.74
TR16 6,2288.28,621.06
TR17 0,777.05,145.05
TR18 2,2693.55,536.75
TR18 3,2767.9,681.23
TR18 4,2547.99,405.45
TR18 5,1552.19,312.97
TR18 9,107.21,21.05
TR19 6,1629.74,316.79
TR19 7,2513.32,498.03
TR2 4,2714.13,694.53
TR2 5,1972.4,357.14
TR20 8,2278.75,490.31
TR20 9,2145.17,475.14
TR21 0,722.87,140.45
TR22 0,9.92,1.93
TR23 0,9.92,1.93
TR24 0,178.48,34.67
TR25 0,29.75,5.78
TR26 1,1672.27,293.62
TR26 2,2313.39,465.01
TR26 3,1140.75,263.18
TR26 9,18.75,5.13
TR27 4,3077.37,775.71
TR27 5,2305.88,649.5
TR27 6,1505.43,341.17
TR27 9,85.32,22.56
TR3 6,3297.27,728.74
TR3 7,2235.93,505.75
TR4 8,2969.48,748.33
TR4 9,2538.31,794.62
TR5 0,1806.8,490.89
TR6 0,1741.06,426.85
TR7 1,3006.84,607.13
TR7 2,4001.52,1016.13
TR7 3,2574.18,659.44
TR7 9,77.91,11.91
TR8 4,2809.0,885.25
TR8 5,2364.64,641.69
TR9 6,3305.1,940.47
TS1 1,283.0,28.45
TS1 2,457.77,90.19
TS1 3,1665.74,464.59
TS1 4,3105.41,896.79
TS1 5,516.92,85.49
TS1 9,312.41,50.93
TS10 1,2733.89,641.82
TS10 2,4501.12,1227.5
TS10 3,2726.09,675.52
TS10 4,4290.12,1229.69
TS10 5,2017.37,584.82
TS10 9,336.25,67.67
TS11 6,1793.67,387.56
TS11 7,1991.42,452.07
TS11 8,1662.59,387.05
TS12 1,3085.48,616.33
TS12 2,5594.13,1481.76
TS12 3,1548.79,380.07
TS12 9,45.81,14.52
TS13 4,3563.68,892.6
TS13 5,1029.03,204.42
TS14 6,3436.77,836.85
TS14 7,2520.56,585.23
TS14 8,2351.98,577.94
TS14 9,36.34,7.79
TS15 0,953.67,200.7
TS15 9,5275.09,1396.96
TS16 0,3284.18,1008.91
TS16 9,1323.22,335.08
TS17 0,6106.54,1805.08
TS17 5,4387.05,2244.96
TS17 6,1727.23,390.25
TS17 7,899.65,249.51
TS17 8,2738.15,978.63
TS17 9,3112.64,836.36
TS18 1,1405.55,337.88
TS18 2,1393.59,420.58
TS18 3,3223.15,1101.8
TS18 4,2385.8,691.37
TS18 5,2673.56,683.3
TS19 0,4603.92,1226.4
TS19 1,517.78,134.76
TS19 7,3974.29,963.55
TS19 8,4678.75,1591.35
TS19 9,2217.0,730.84
TS2 1,553.36,93.16
TS20 1,5060.89,1103.56
TS20 2,4111.47,1115.8
TS21 1,1837.93,499.55
TS21 2,1223.99,316.44
TS21 3,1776.28,500.4
TS21 4,1092.81,275.78
TS22 5,4520.81,1149.59
TS23 1,2486.17,673.45
TS23 2,3529.39,981.11
TS23 3,5576.12,1557.76
TS23 4,747.06,217.38
TS24 0,2925.77,683.23
TS24 4,281.03,60.67
TS24 7,1004.52,182.54
TS24 8,2720.72,833.72
TS24 9,3392.48,1103.84
TS25 1,3962.19,1068.23
TS25 2,3437.02,768.14
TS25 3,2838.12,914.56
TS25 4,2620.87,870.08
TS25 5,4221.17,1025.23
TS26 0,5988.43,1730.08
TS26 8,2569.08,614.52
TS26 9,2152.35,587.93
TS27 3,2322.23,707.47
TS27 4,3154.98,695.52
TS28 5,2449.92,696.51
TS29 6,2820.35,745.57
TS3 0,3280.38,907.11
TS3 6,1672.58,437.66
TS3 7,2958.13,1110.02
TS3 8,2176.52,872.26
TS3 9,2753.21,1031.61
TS4 2,3764.88,1237.52
TS4 3,3902.67,1329.5
TS5 4,2537.19,942.22
TS5 5,2646.59,843.04
TS5 6,3366.53,1077.88
TS5 7,3102.58,914.49
TS5 8,5232.79,1417.58
TS6 0,4491.95,1183.54
TS6 6,1562.5,477.29
TS6 7,2007.73,774.57
TS6 8,1345.67,317.25
TS6 9,4255.23,1061.77
TS7 0,3160.29,873.63
TS7 8,4399.04,1040.49
TS7 9,2678.77,697.73
TS8 0,3690.32,932.44
TS8 8,217.03,50.4
TS8 9,5884.28,1631.61
TS9 5,2686.3,541.87
TS9 6,2475.63,465.15
TS9 7,859.36,159.95
TW1 1,3524.12,1239.83
TW1 2,2726.2,770.8
TW1 3,1919.39,557.41
TW1 4,2976.85,961.56
TW1 9,617.09,175.31
TW10 5,1562.16,568.65
TW10 6,3737.53,1043.56
TW10 7,3094.24,1168.43
TW11 0,3134.72,900.93
TW11 1,140.69,47.6
TW11 8,3368.63,1091.47
TW11 9,3673.85,1186.11
TW12 1,2915.2,940.65
TW12 2,3516.31,1122.66
TW12 3,3314.88,1022.77
TW12 9,236.9,70.83
TW13 4,4870.18,2024.74
TW13 5,3255.36,1291.71
TW13 6,3691.03,1460.81
TW13 7,2128.23,761.22
TW13 9,170.54,57.75
TW14 0,2266.57,861.41
TW14 8,3869.74,1463.15
TW14 9,4784.02,1851.3
TW15 1,4517.68,1440.83
TW15 2,3587.4,1078.72
TW15 3,3817.64,1280.4
TW15 9,31.07,9.24
TW16 5,2134.29,683.88
TW16 6,2814.85,858.42
TW16 7,3786.43,1354.6
TW16 9,85.0,28.22
TW17 0,2123.37,646.32
TW17 7,50.21,10.57
TW17 8,2795.48,748.99
TW17 9,1315.91,286.85
TW18 1,3657.61,1156.02
TW18 2,3262.12,860.32
TW18 3,1740.95,541.63
TW18 4,2576.58,693.97
TW18 9,290.72,95.96
TW19 5,1427.44,406.83
TW19 6,765.82,238.36
TW19 7,4742.39,1721.06
TW2 5,4034.38,1465.53
TW2 6,4108.22,1562.47
TW2 7,4098.23,1373.9
TW20 0,3444.25,860.52
TW20 2,73.54,29.72
TW20 8,2748.59,861.81
TW20 9,3069.49,692.46
TW3 1,3872.37,1607.68
TW3 2,3597.71,1334.74
TW3 3,4424.15,1896.94
TW3 4,3151.14,1264.52
TW3 9,736.57,358.58
TW4 5,4072.87,1756.67
TW4 6,2136.73,871.72
TW4 7,4032.96,1646.01
TW5 0,4435.6,1875.43
TW5 9,5320.11,2221.96
TW6 1,155.05,46.86
TW6 2,565.77,202.78
TW6 3,161.79,45.59
TW7 4,3481.8,1225.62
TW7 5,3426.58,1276.11
TW7 6,4581.77,1584.24
TW7 7,3859.82,1464.41
TW7 9,150.39,49.45
TW8 0,5354.36,1499.04
TW8 1,107.42,35.32
TW8 8,2338.18,613.09
TW8 9,3086.83,999.43
TW9 1,1795.7,449.68
TW9 2,2973.93,825.85
TW9 3,1950.69,510.49
TW9 4,3245.43,1116.16
TW9 9,148.31,26.48
UB1 1,3681.68,1698.51
UB1 2,5738.51,2326.01
UB1 3,3119.61,1295.38
UB1 9,22.15,9.47
UB10 0,5275.12,1994.08
UB10 8,5046.71,1616.06
UB10 9,3912.45,1465.72
UB11 1,264.56,96.4
UB18 7,207.88,95.55
UB18 9,187.76,86.31
UB2 4,5119.41,2128.75
UB2 5,5902.12,2739.32
UB3 1,3663.25,1444.76
UB3 2,5241.93,2375.22
UB3 3,1818.33,782.26
UB3 4,3879.91,1669.47
UB3 5,2134.37,838.73
UB3 9,249.23,106.54
UB4 0,4689.06,2097.22
UB4 8,4831.1,2080.6
UB4 9,4702.92,2106.96
UB5 4,5953.77,2356.34
UB5 5,4477.56,1845.82
UB5 6,6508.74,2809.86
UB5 9,219.21,85.47
UB6 0,4930.16,1772.28
UB6 7,3081.82,1058.81
UB6 8,5395.31,1839.55
UB6 9,5174.08,1937.71
UB7 0,1043.07,368.94
UB7 7,4306.02,1579.87
UB7 8,2960.27,1139.09
UB7 9,4426.63,1956.32
UB8 1,2904.78,847.84
UB8 2,4274.28,1258.42
UB8 3,5889.27,2122.61
UB8 9,699.32,229.05
UB9 4,1123.63,367.44
UB9 5,2279.69,555.42
UB9 6,3160.89,932.68
W10 4,4325.39,1256.45
W10 5,5383.45,1348.42
W10 6,5062.53,1346.39
W10 9,57.96,16.82
W11 1,4188.33,906.48
W11 2,3366.4,630.76
W11 3,2251.47,481.67
W11 4,4074.66,967.05
W11 9,209.56,60.82
W12 0,5133.32,1468.98
W12 2,147.14,42.71
W12 6,17.84,5.18
W12 7,5477.94,1487.75
W12 8,4291.4,788.0
W12 9,5800.68,1492.23
W13 0,3825.91,1228.71
W13 3,66.88,19.41
W13 8,3376.37,877.96
W13 9,5711.29,1809.79
W14 0,5169.2,1047.06
W14 4,174.14,34.46
W14 8,4891.05,1126.7
W14 9,6137.73,951.92
W1A 0,3.58,0.79
W1A 1,14.53,2.91
W1A 2,16.99,3.73
W1A 3,18.77,3.92
W1A 4,16.99,3.73
W1A 5,12.52,2.75
W1A 6,27.73,6.09
W1A 7,16.1,3.53
W1A 8,14.31,3.14
W1A 9,8.5,1.67
W1B 1,161.93,24.54
W1B 2,52.53,5.9
W1B 3,24.75,2.66
W1B 4,49.45,5.96
W1B 5,71.59,8.62
W1C 1,105.19,13.61
W1C 2,69.64,8.79
W1D 1,57.31,4.81
W1D 2,68.24,5.62
W1D 3,157.12,11.35
W1D 4,169.62,12.03
W1D 5,187.7,12.59
W1D 6,271.38,17.88
W1D 7,77.88,7.3
W1F 0,136.64,16.12
W1F 7,135.79,16.36
W1F 8,220.97,19.24
W1F 9,135.79,16.36
W1G 0,97.4,11.55
W1G 6,400.62,65.87
W1G 7,200.82,32.3
W1G 8,344.51,49.6
W1G 9,282.44,37.27
W1H 1,633.03,89.76
W1H 2,553.19,73.13
W1H 4,504.03,76.65
W1H 5,680.22,78.63
W1H 6,60.26,9.24
W1H 7,690.54,86.44
W1J 0,72.49,8.21
W1J 5,120.47,12.81
W1J 6,73.53,8.63
W1J 7,170.52,18.04
W1J 8,67.11,7.03
W1J 9,49.8,4.11
W1K 1,103.65,13.91
W1K 2,268.66,34.85
W1K 3,92.59,9.91
W1K 4,82.16,9.95
W1K 5,123.1,15.6
W1K 6,171.34,23.11
W1K 7,178.39,24.48
W1S 1,107.04,12.88
W1S 2,105.66,12.67
W1S 3,78.75,9.23
W1S 4,127.72,13.56
W1T 1,301.62,23.89
W1T 2,307.34,27.05
W1T 3,163.1,12.83
W1T 4,310.42,30.46
W1T 5,391.3,43.8
W1T 6,350.77,36.21
W1T 7,205.02,19.97
W1U 1,152.24,23.29
W1U 2,172.06,26.15
W1U 3,175.61,24.29
W1U 4,422.6,42.97
W1U 5,405.26,49.41
W1U 6,870.42,144.12
W1U 7,205.45,28.87
W1U 8,162.66,22.91
W1W 5,533.91,69.08
W1W 6,453.05,50.94
W1W 7,324.39,32.53
W1W 8,235.29,25.47
W2 1,3396.22,753.08
W2 2,2493.82,412.82
W2 3,3202.06,417.01
W2 4,3352.51,495.47
W2 5,4472.7,925.64
W2 6,3782.42,697.86
W2 7,261.86,85.69
W3 0,2191.41,763.89
W3 3,100.29,32.82
W3 6,6108.74,1630.89
W3 7,6315.9,1794.68
W3 8,4443.12,1250.9
W3 9,3481.24,934.95
W4 1,3751.61,1084.72
W4 2,4108.23,1099.92
W4 3,4867.04,1444.22
W4 4,2559.53,625.94
W4 5,4659.63,1152.7
W4 9,285.46,57.8
W5 1,3902.66,1309.72
W5 2,5200.13,1243.97
W5 3,4138.87,1045.93
W5 4,5583.74,1744.69
W5 5,2191.67,478.76
W5 9,542.15,125.26
W6 0,5295.28,1309.99
W6 6,469.31,81.53
W6 7,2888.6,582.41
W6 8,3377.58,689.09
W6 9,4051.82,838.21
W7 1,4002.1,1560.28
W7 2,2836.67,1028.82
W7 3,4751.84,1745.96
W7 9,193.75,78.5
W8 4,1588.23,358.25
W8 5,1919.84,414.12
W8 6,2216.08,456.15
W8 7,1919.41,505.94
W8 9,296.72,84.53
W9 1,5381.36,1300.17
W9 2,4846.41,1025.23
W9 3,5709.11,1401.42
W9 4,140.99,30.14
WA1 1,588.34,69.92
WA1 2,1864.94,421.42
WA1 3,4833.02,1410.19
WA1 4,3222.31,833.28
WA1 9,244.28,60.99
WA10 1,1702.87,389.37
WA10 2,2712.13,544.01
WA10 3,3755.91,993.05
WA10 4,3884.1,991.51
WA10 5,2781.45,709.71
WA10 6,3312.28,989.23
WA10 9,356.51,79.9
WA11 0,6321.46,1668.88
WA11 7,3321.22,849.54
WA11 8,2702.52,608.52
WA11 9,5319.25,1356.28
WA12 0,2186.86,668.71
WA12 2,62.02,11.37
WA12 8,3884.51,1229.89
WA12 9,5174.88,1410.82
WA13 0,2721.39,839.01
WA13 9,2890.08,925.79
WA14 1,2058.07,594.06
WA14 2,2404.51,605.5
WA14 3,1817.6,594.18
WA14 4,2956.06,926.31
WA14 5,3883.55,1526.37
WA15 0,1652.2,610.41
WA15 5,388.63,156.95
WA15 6,4772.29,1672.59
WA15 7,4709.81,1519.46
WA15 8,3221.41,1200.37
WA15 9,2164.32,813.99
WA16 0,2205.12,648.88
WA16 1,172.25,43.75
WA16 6,1792.69,432.81
WA16 7,1492.86,359.28
WA16 8,3228.71,910.41
WA16 9,1680.62,449.5
WA2 0,7171.42,2084.47
WA2 7,3702.57,873.79
WA2 8,3083.35,913.75
WA2 9,4088.61,1326.46
WA3 1,1999.97,576.15
WA3 2,4214.45,1140.11
WA3 3,4474.57,1284.31
WA3 4,1850.71,512.52
WA3 5,2195.52,581.95
WA3 6,4561.1,1151.36
WA3 7,1983.71,516.21
WA3 9,144.29,28.9
WA4 1,5160.95,1496.77
WA4 2,5433.11,1535.16
WA4 3,1686.41,512.16
WA4 4,1800.68,501.73
WA4 5,3165.66,861.29
WA4 6,4644.27,1013.23
WA4 9,197.19,49.23
WA5 0,2333.32,875.72
WA5 1,5563.18,1629.45
WA5 2,4290.42,1050.43
WA5 3,5527.56,1923.73
WA5 4,1603.58,371.54
WA5 7,835.62,287.58
WA5 8,3028.81,1148.41
WA5 9,1950.96,457.45
WA55 1,48.45,14.69
WA6 0,2019.19,491.27
WA6 1,118.81,32.73
WA6 6,2071.26,484.81
WA6 7,2558.41,661.92
WA6 8,876.43,192.86
WA6 9,1247.37,279.18
WA7 1,3259.18,925.88
WA7 2,6502.33,1796.13
WA7 3,1730.16,461.31
WA7 4,4172.89,1045.25
WA7 5,5636.98,1661.35
WA7 6,6054.51,1871.63
WA7 9,380.84,76.34
WA8 0,2086.89,554.73
WA8 2,381.74,132.98
WA8 3,2918.04,755.62
WA8 4,3134.82,864.67
WA8 5,1493.2,419.18
WA8 6,3635.58,977.88
WA8 7,4189.04,1253.11
WA8 8,4979.47,1465.15
WA8 9,4839.71,1619.2
WA88 1,210.39,66.03
WA9 1,2542.89,817.25
WA9 2,3179.34,1007.12
WA9 3,5199.38,1495.43
WA9 4,6115.4,1728.07
WA9 5,5495.03,1697.4
WC1A 1,197.56,21.37
WC1A 2,199.6,21.75
WC1A 9,52.77,11.59
WC1B 3,388.77,32.36
WC1B 4,85.37,7.28
WC1B 5,168.04,13.6
WC1E 6,144.5,15.87
WC1E 7,148.85,14.68
WC1H 0,328.39,31.74
WC1H 8,859.11,196.61
WC1H 9,1232.02,141.13
WC1N 1,1014.86,141.98
WC1N 2,501.23,72.6
WC1N 3,794.44,195.54
WC1R 4,136.51,14.12
WC1R 5,77.93,9.46
WC1V 6,123.98,13.26
WC1V 7,136.63,13.33
WC1X 0,585.32,108.67
WC1X 8,760.54,147.39
WC1X 9,1380.8,264.91
WC2A 1,77.14,5.47
WC2A 2,67.61,7.66
WC2A 3,160.63,17.34
WC2B 4,172.8,20.3
WC2B 5,406.03,47.56
WC2B 6,117.33,13.29
WC2E 7,179.23,18.15
WC2E 8,107.6,10.24
WC2E 9,232.73,23.98
WC2H 0,129.04,10.5
WC2H 7,171.56,11.24
WC2H 8,239.65,29.34
WC2H 9,570.84,67.78
WC2N 4,112.12,7.24
WC2N 5,80.12,7.18
WC2N 6,125.01,10.65
WC2R 0,150.7,14.05
WC2R 1,85.21,9.98
WC2R 2,32.64,3.75
WC2R 3,55.3,6.45
WD17 1,1462.28,347.92
WD17 2,2270.79,668.04
WD17 3,1521.46,562.4
WD17 4,3472.55,1154.6
WD18 0,3692.05,1260.16
WD18 1,358.25,143.66
WD18 6,1458.61,563.68
WD18 7,3947.31,1561.18
WD18 8,491.04,190.91
WD18 9,302.37,94.12
WD19 4,4022.28,1339.58
WD19 5,2102.13,569.4
WD19 6,2895.27,1084.18
WD19 7,2442.37,930.62
WD23 1,2644.2,741.01
WD23 2,3405.82,1163.98
WD23 3,2540.05,859.75
WD23 4,2345.18,755.38
WD23 9,245.19,74.07
WD24 4,1638.04,511.71
WD24 5,3291.63,1234.62
WD24 6,1934.75,759.99
WD24 7,2260.11,737.59
WD25 0,3491.52,1235.71
WD25 7,3548.24,1393.6
WD25 8,898.43,277.58
WD25 9,4219.22,1489.09
WD3 0,272.32,54.76
WD3 1,1870.27,399.69
WD3 3,4868.04,1733.28
WD3 4,1589.34,501.7
WD3 5,3116.95,1046.85
WD3 6,519.84,132.35
WD3 7,1430.3,522.3
WD3 8,2306.58,833.97
WD3 9,1010.46,366.24
WD4 4,37.56,16.64
WD4 8,3428.43,1031.43
WD4 9,1574.25,468.41
WD5 0,4699.13,1477.94
WD5 5,14.44,6.4
WD6 1,3745.99,1371.33
WD6 2,3488.94,1298.69
WD6 3,2097.69,739.96
WD6 4,3283.91,1218.67
WD6 5,3287.4,1099.87
WD6 9,413.14,137.02
WD7 0,166.47,50.74
WD7 7,1315.88,432.67
WD7 8,1792.49,583.42
