name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low
BS20,0.010834,0.028789,0.006673,0.016518,0.002266,0.005263,0.00133,0.002654,0.000984,0.001463
BS21,0.008688,0.02427,0.005161,0.013641,0.000876,0.002335,0.000135,0.000353,3.4e-05,9.1e-05
BS22,0.006264,0.026431,0.003222,0.013657,0.000431,0.002936,5.2e-05,0.000615,9e-06,9.1e-05
BS23,0.003373,0.022557,0.001311,0.01074,0.000218,0.001263,5.1e-05,0.000251,6e-06,7.7e-05
BS24,0.025956,0.078081,0.014394,0.04813,0.002345,0.009794,0.000513,0.001712,4.6e-05,0.000337
BS25,0.014164,0.031477,0.008474,0.017821,0.002438,0.004835,0.000765,0.001637,0.000239,0.000592
BS26,0.036578,0.088319,0.02071,0.048389,0.005653,0.010674,0.001427,0.002381,0.000298,0.000494
BS27,0.022814,0.0575,0.013442,0.033712,0.002241,0.005198,0.000419,0.001349,0.000187,0.000633
BS28,0.079054,0.141916,0.043048,0.081216,0.008006,0.01649,0.002668,0.004321,0.001236,0.002106
BS29,0.047619,0.119167,0.032284,0.073668,0.00785,0.015925,0.002415,0.003904,0.000604,0.001418
BS30,0.018776,0.035177,0.010922,0.02083,0.0032,0.006387,0.001364,0.002859,0.000411,0.001269
BS31,0.016639,0.03944,0.008296,0.021617,0.001806,0.005406,0.000669,0.002014,0.000221,0.000575
BS32,0.058701,0.116719,0.039412,0.072408,0.015679,0.031845,0.00758,0.016969,0.003382,0.010805
BS34,0.06671,0.155939,0.036717,0.094744,0.012744,0.038325,0.006571,0.017742,0.003649,0.010667
BS35,0.026095,0.068719,0.015461,0.041336,0.004455,0.012068,0.001349,0.004745,0.000373,0.002257
BS36,0.040554,0.071273,0.025509,0.043021,0.010315,0.017824,0.004299,0.008951,0.002093,0.004836
BS37,0.031572,0.067956,0.018076,0.039457,0.004911,0.011711,0.001749,0.005116,0.000664,0.00249
BS39,0.02087,0.03172,0.013945,0.020502,0.005264,0.008242,0.002334,0.004578,0.001008,0.002519
BS40,0.013961,0.023693,0.008912,0.01453,0.003263,0.005653,0.001497,0.00295,0.00079,0.001664
BS41,0.010912,0.01815,0.006896,0.010822,0.003079,0.004618,0.001071,0.002449,0.000639,0.000963
BS48,0.026072,0.055779,0.016365,0.032965,0.005186,0.00898,0.00129,0.002887,0.000532,0.001354
BS49,0.051789,0.118099,0.033375,0.078955,0.010516,0.021961,0.002012,0.005589,0.000297,0.001027
CA1,0.081592,0.128514,0.056277,0.086397,0.032474,0.043183,0.023055,0.02821,0.019252,0.021066
CA2,0.050296,0.084794,0.031798,0.054923,0.017688,0.025089,0.0126,0.016408,0.009841,0.010993
CA3,0.080978,0.121665,0.058973,0.090012,0.039844,0.052137,0.032061,0.040406,0.02902,0.033454
CA4,0.01121,0.019804,0.006329,0.010937,0.001901,0.003368,0.000745,0.001542,0.000361,0.000838
CA5,0.016269,0.027853,0.009491,0.016147,0.002724,0.004527,0.001306,0.001931,0.000855,0.001161
CA6,0.025233,0.04546,0.014753,0.026155,0.004399,0.008141,0.001551,0.003303,0.000701,0.001617
CA7,0.016101,0.02848,0.008842,0.015494,0.002126,0.003806,0.000685,0.001265,0.000314,0.00056
CA8,0.023894,0.037634,0.014383,0.023184,0.004622,0.008915,0.001704,0.004067,0.000708,0.001836
CA9,0.026551,0.036037,0.015193,0.019838,0.005281,0.007445,0.002239,0.003569,0.001187,0.001897
CA10,0.017089,0.026452,0.010142,0.015628,0.00321,0.005377,0.001323,0.002401,0.000627,0.001225
CA11,0.019831,0.029316,0.011634,0.017563,0.003571,0.005726,0.001247,0.002407,0.000516,0.001075
CA12,0.028465,0.040025,0.017277,0.024223,0.005216,0.008497,0.001834,0.003646,0.00062,0.001685
CA13,0.019946,0.029868,0.012477,0.018534,0.004209,0.006716,0.001667,0.003181,0.000793,0.001616
CA14,0.021904,0.038471,0.013979,0.024165,0.004989,0.008422,0.001711,0.003115,0.000961,0.001698
CA15,0.015118,0.027265,0.009188,0.015937,0.003109,0.005278,0.001312,0.002277,0.000734,0.00122
CA16,0.019218,0.029934,0.011314,0.017611,0.003377,0.005826,0.001351,0.002369,0.000685,0.001167
CA17,0.025278,0.03932,0.015585,0.025163,0.005395,0.010366,0.002534,0.005208,0.00133,0.00292
CA18,0.011394,0.020143,0.005551,0.010203,0.000665,0.001474,0.000159,0.000263,2.8e-05,6.9e-05
CA19,0.021965,0.034025,0.014578,0.021348,0.002124,0.009531,0.000484,0.001544,0.000161,0.000392
CA20,0.020102,0.031612,0.011808,0.017867,0.003007,0.005302,0.000927,0.002038,0.000212,0.000808
CA21,0.003727,0.011369,0.0013,0.005183,0.000172,0.000642,0.00011,0.000313,3.1e-05,0.000125
CA22,0.008965,0.015992,0.004183,0.009021,0.000905,0.002012,0.000365,0.000768,0.000164,0.000384
CA23,0.021841,0.03023,0.013098,0.017737,0.004096,0.005947,0.001671,0.002878,0.000664,0.001235
CA24,0.022712,0.039943,0.012052,0.021755,0.001827,0.003959,0.000522,0.000914,0.000261,0.000305
CA25,0.028436,0.048019,0.018224,0.030534,0.005036,0.009492,0.001599,0.004216,0.000639,0.002198
CA26,0.016651,0.025998,0.01028,0.016378,0.003901,0.006038,0.001992,0.003432,0.001371,0.001917
CA27,0.002369,0.005571,0.001147,0.002773,0.000214,0.000857,8.8e-05,0.000265,5e-05,0.000113
CA28,0.02013,0.031369,0.01428,0.022152,0.006759,0.011259,0.002055,0.006973,0.000862,0.003011
CB1,0.03789,0.181424,0.017144,0.106196,0.004811,0.020136,0.003069,0.005537,0.002178,0.002885
CB2,0.019577,0.094393,0.007865,0.051423,0.001303,0.00757,0.00031,0.002141,0.000124,0.000993
CB3,0.056533,0.124377,0.03206,0.073622,0.010602,0.024171,0.003382,0.010806,0.001239,0.004939
CB4,0.0293,0.13998,0.011221,0.062443,0.001516,0.009675,0.000276,0.002067,0.000138,0.000873
CB5,0.020982,0.06742,0.009875,0.038249,0.002085,0.010122,0.000891,0.00417,0.000227,0.002047
CB6,0.091983,0.184471,0.059501,0.12149,0.021054,0.044356,0.010143,0.017425,0.0048,0.0084
CB7,0.053953,0.129006,0.031352,0.074863,0.011042,0.022709,0.004935,0.008766,0.002202,0.003915
CB8,0.023805,0.047016,0.014939,0.030832,0.005539,0.012036,0.00247,0.006134,0.001288,0.003375
CB9,0.057379,0.095609,0.041097,0.072336,0.020652,0.044236,0.012397,0.032363,0.008126,0.025842
CB10,0.022045,0.041723,0.014313,0.026378,0.004683,0.008678,0.001745,0.003393,0.000631,0.001569
CB11,0.016164,0.032725,0.010511,0.019776,0.003104,0.005994,0.001118,0.002429,0.000417,0.001112
CB21,0.014236,0.032503,0.008841,0.019325,0.002647,0.005294,0.000935,0.001979,0.000297,0.000785
CB22,0.007042,0.032147,0.003431,0.015477,0.000641,0.003467,0.000196,0.000959,7.7e-05,0.000369
CB23,0.037118,0.067888,0.023499,0.040303,0.008544,0.013511,0.003317,0.005707,0.001361,0.002482
CB24,0.075449,0.157186,0.042234,0.090947,0.011621,0.02231,0.003981,0.007143,0.001484,0.002622
CB25,0.039772,0.099764,0.022933,0.059008,0.008609,0.018721,0.003566,0.00765,0.001318,0.003199
CF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH1,0.031325,0.071491,0.017141,0.041572,0.003497,0.010776,0.000777,0.004011,0.000187,0.002156
CH2,0.0344,0.083834,0.019033,0.04706,0.004238,0.014033,0.00135,0.005476,0.000589,0.003052
CH3,0.044157,0.075264,0.025683,0.045421,0.00669,0.011884,0.001954,0.003865,0.000689,0.001527
CH4,0.031808,0.061946,0.018047,0.034053,0.00393,0.008543,0.000732,0.001897,0.000241,0.000524
CH5,0.000513,0.001863,0.000224,0.000805,4.5e-05,0.000228,6e-06,0.00018,6e-06,6.1e-05
CH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH8,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH41,0.034757,0.127292,0.017715,0.083444,0.005963,0.029071,0.00356,0.015002,0.001849,0.010889
CH42,0.027336,0.072078,0.014386,0.043777,0.001956,0.013024,0.000421,0.005918,7.4e-05,0.003764
CH43,0.031695,0.08561,0.019041,0.051986,0.006227,0.020252,0.002129,0.009846,0.001344,0.005482
CH44,0.023209,0.079952,0.011186,0.045754,0.003819,0.011802,0.002291,0.007515,0.001552,0.005174
CH45,0.005764,0.029166,0.002168,0.016535,0.000313,0.00322,0.000188,0.001078,4.4e-05,0.000445
CH46,0.011622,0.043299,0.004435,0.018783,0.000837,0.00317,0.000273,0.001205,5.1e-05,0.000872
CH47,0.004043,0.012045,0.001858,0.005662,0.000341,0.000801,0.000167,0.000373,5.4e-05,0.000279
CH48,0.004484,0.011784,0.002476,0.006159,0.000488,0.001622,0.000139,0.000523,7.1e-05,0.000322
CH49,0.026917,0.072434,0.012716,0.036351,0.003183,0.008543,0.001018,0.003041,0.000269,0.001344
CH60,0.018093,0.045866,0.010541,0.024508,0.002888,0.007041,0.001292,0.003487,0.000606,0.00144
CH61,0.018224,0.041377,0.00983,0.021169,0.002595,0.004983,0.001185,0.002191,0.000413,0.001068
CH62,0.020479,0.061186,0.009857,0.034089,0.002718,0.011845,0.0013,0.006117,0.000785,0.004004
CH63,0.02633,0.060263,0.015596,0.035911,0.004475,0.009738,0.000901,0.003611,0.0003,0.001371
CH64,0.022489,0.056202,0.011714,0.028139,0.002738,0.005826,0.000941,0.002464,0.000323,0.001136
CH65,0.021201,0.076159,0.010084,0.044647,0.002081,0.010365,0.000641,0.005174,0.000371,0.002722
CH66,0.039072,0.096339,0.019064,0.051738,0.003804,0.008589,0.000649,0.001791,0.00017,0.000487
CM0,0.017792,0.044612,0.010896,0.028307,0.00324,0.009542,0.000891,0.003024,0.000233,0.001117
CM1,0.034088,0.062348,0.021311,0.038793,0.006477,0.01187,0.001839,0.003903,0.000587,0.001595
CM2,0.035234,0.077127,0.020836,0.045368,0.006257,0.013758,0.002407,0.005094,0.001049,0.00241
CM3,0.038479,0.073408,0.023328,0.046071,0.007218,0.015911,0.002561,0.006894,0.000999,0.003545
CM4,0.052138,0.081712,0.034812,0.055032,0.011302,0.020598,0.003946,0.009178,0.001325,0.003682
CM5,0.037455,0.060175,0.024121,0.038426,0.007811,0.01216,0.002818,0.00475,0.000955,0.00184
CM6,0.033502,0.059066,0.021786,0.03812,0.006653,0.011219,0.002013,0.00407,0.000636,0.001718
CM7,0.025639,0.047152,0.016854,0.029264,0.005172,0.008323,0.001461,0.002933,0.000327,0.00082
CM8,0.032755,0.067881,0.020258,0.042454,0.006678,0.013669,0.002285,0.005496,0.000828,0.002504
CM9,0.033191,0.072295,0.019267,0.042148,0.00549,0.011707,0.001823,0.004301,0.000612,0.001661
CM11,0.053519,0.144171,0.029921,0.097284,0.008807,0.041287,0.002824,0.022438,0.001042,0.012504
CM12,0.048172,0.155995,0.026661,0.111372,0.00639,0.056552,0.001912,0.032123,0.000601,0.016112
CM13,0.068736,0.128215,0.043817,0.08636,0.015923,0.037476,0.006927,0.019542,0.003287,0.010454
CM14,0.040858,0.064196,0.025772,0.042236,0.008598,0.015875,0.003851,0.006817,0.001787,0.00321
CM15,0.047641,0.076801,0.031405,0.047733,0.009495,0.016516,0.002548,0.005737,0.000852,0.001888
CM16,0.038202,0.069447,0.023996,0.043399,0.008805,0.015629,0.004197,0.007674,0.001996,0.004774
CM17,0.048984,0.086204,0.032699,0.057641,0.012574,0.024543,0.005918,0.012131,0.003232,0.006611
CM18,0.047081,0.132998,0.030487,0.085072,0.016903,0.038094,0.010369,0.022304,0.006596,0.013811
CM19,0.067035,0.141663,0.043224,0.09606,0.020399,0.042087,0.01128,0.027091,0.007261,0.019299
CM20,0.101722,0.194662,0.066896,0.142544,0.026004,0.07917,0.010478,0.047957,0.005368,0.02799
CM21,0.025003,0.047455,0.015471,0.030793,0.003851,0.01092,0.00081,0.00283,0.000361,0.000864
CM22,0.03166,0.055929,0.020695,0.035466,0.00585,0.011043,0.001359,0.003825,0.000503,0.001442
CM23,0.023558,0.051294,0.01275,0.029474,0.003247,0.008322,0.000905,0.002915,0.000304,0.001264
CM24,0.027369,0.072058,0.015236,0.045322,0.00415,0.01659,0.00131,0.008502,0.000536,0.003877
CM77,0.032522,0.056981,0.020413,0.034182,0.00516,0.010238,0.001216,0.003337,0.000293,0.001337
CO1,0.016715,0.097569,0.00604,0.053208,0.000978,0.009102,0.000425,0.001786,0.000128,0.000595
CO2,0.016482,0.043745,0.009679,0.024785,0.00292,0.007498,0.001024,0.00267,0.000317,0.001177
CO3,0.009518,0.047749,0.004426,0.026098,0.000486,0.006757,0.000153,0.003101,3.5e-05,0.001242
CO4,0.007072,0.028891,0.003232,0.01456,0.000582,0.004267,0.000206,0.001934,8.4e-05,0.000955
CO5,0.030787,0.063304,0.019228,0.039563,0.005775,0.012716,0.001823,0.004974,0.000592,0.001865
CO6,0.017244,0.036288,0.010363,0.021118,0.002745,0.005792,0.000813,0.002296,0.000259,0.000887
CO7,0.008856,0.026787,0.005086,0.014513,0.000924,0.00354,0.000295,0.001223,8.9e-05,0.000477
CO8,0.011149,0.026572,0.006061,0.014571,0.001164,0.00302,0.000323,0.000762,0.000138,0.000323
CO9,0.020641,0.035913,0.012902,0.021496,0.003323,0.005759,0.000871,0.001891,0.000334,0.00071
CO10,0.02344,0.04424,0.01541,0.027958,0.005931,0.009889,0.002629,0.004809,0.00139,0.00289
CO11,0.008862,0.027536,0.00552,0.016089,0.001353,0.005034,0.000381,0.002044,0.000167,0.000887
CO12,0.022081,0.053384,0.013919,0.033474,0.004538,0.01193,0.001965,0.004076,0.000553,0.001647
CO13,0.020834,0.043029,0.011713,0.023784,0.002054,0.006915,0.000474,0.001822,0.00017,0.000591
CO14,0.007989,0.025661,0.004807,0.016994,0.000778,0.00615,0.000151,0.001763,0.000132,0.000715
CO15,0.006787,0.02811,0.003529,0.013519,0.000516,0.002891,0.000288,0.00067,0.000154,0.000252
CO16,0.015884,0.035573,0.00891,0.019602,0.002355,0.005516,0.000692,0.002065,0.000208,0.000813
CR0,0.03651,0.108708,0.020503,0.069807,0.004818,0.028199,0.001602,0.015145,0.0007,0.008672
CR2,0.027924,0.063011,0.020243,0.049767,0.007692,0.0331,0.001019,0.0255,0.000357,0.019336
CR3,0.009596,0.024315,0.00613,0.016614,0.002237,0.007045,0.001473,0.003959,0.000931,0.002773
CR4,0.063787,0.204164,0.029631,0.121844,0.005764,0.032163,0.001365,0.009338,0.000521,0.002263
CR5,0.015448,0.0468,0.009564,0.032255,0.002791,0.014141,0.001263,0.006905,0.000668,0.003724
CR6,0.005,0.014844,0.002972,0.00827,0.001546,0.00317,0.000894,0.00205,0.000454,0.001284
CR7,0.054568,0.162074,0.026043,0.085834,0.003334,0.015485,0.001778,0.003149,0.001185,0.001778
CR8,0.039134,0.077816,0.028734,0.064194,0.011645,0.044163,0.006213,0.032774,0.00448,0.022374
CT1,0.027382,0.092085,0.014956,0.054819,0.003213,0.020191,0.001012,0.012509,0.000301,0.005154
CT2,0.046977,0.079032,0.033304,0.05773,0.017599,0.031861,0.011547,0.020679,0.008278,0.01368
CT3,0.024692,0.049943,0.016852,0.032032,0.005705,0.012569,0.001801,0.005049,0.000658,0.002115
CT4,0.015188,0.030759,0.009807,0.022541,0.004334,0.010164,0.002439,0.005117,0.001562,0.00331
CT5,0.029174,0.059508,0.016492,0.035416,0.005151,0.01057,0.001914,0.004259,0.000902,0.002062
CT6,0.021348,0.039295,0.012726,0.022688,0.004591,0.008533,0.001734,0.004125,0.00061,0.001867
CT7,0.010267,0.037004,0.006727,0.019099,0.002242,0.007017,0.000684,0.002551,0.000175,0.000692
CT8,0.011611,0.021159,0.008692,0.016067,0.003622,0.008868,0.002283,0.006256,0.001339,0.004105
CT9,0.009732,0.030098,0.005624,0.020851,0.001691,0.009206,0.000696,0.005222,0.000242,0.003129
CT10,0.006539,0.020442,0.003186,0.011253,0.00077,0.003288,0.000292,0.001772,0.000149,0.000967
CT11,0.006531,0.021787,0.003712,0.0137,0.000703,0.003784,0.000176,0.001557,0.000112,0.000966
CT12,0.020592,0.053742,0.012826,0.034652,0.004653,0.01359,0.001171,0.005454,0.000357,0.002136
CT13,0.01427,0.043069,0.008662,0.024584,0.002582,0.007308,0.001084,0.003064,0.000482,0.001569
CT14,0.015013,0.040433,0.009214,0.025939,0.002532,0.008549,0.000929,0.003167,0.000301,0.001501
CT15,0.00854,0.018095,0.005884,0.012474,0.002836,0.006183,0.001638,0.003887,0.000967,0.002693
CT16,0.009164,0.029406,0.005308,0.018201,0.001579,0.005852,0.000671,0.002785,0.000318,0.001361
CT17,0.007832,0.019653,0.005084,0.012247,0.002226,0.004812,0.001447,0.003005,0.000764,0.001763
CT18,0.010634,0.022651,0.006894,0.014468,0.003065,0.00651,0.001792,0.003884,0.001289,0.002831
CT19,0.019333,0.049211,0.010339,0.029805,0.002315,0.008945,0.000739,0.0044,0.000255,0.001879
CT20,0.007903,0.022377,0.004334,0.013589,0.000979,0.003486,0.000354,0.001286,0.000177,0.000587
CT21,0.011662,0.030395,0.007347,0.019352,0.001919,0.006958,0.000694,0.001974,0.000305,0.000898
CV1,0.055831,0.174797,0.02702,0.111729,0.005311,0.037509,0.002556,0.013111,0.001925,0.005211
CV2,0.029136,0.077641,0.015896,0.044611,0.004476,0.014734,0.001812,0.007028,0.00119,0.003998
CV3,0.024434,0.066824,0.012679,0.036132,0.003079,0.01062,0.001125,0.004793,0.000555,0.002432
CV4,0.030636,0.068878,0.017119,0.04125,0.004819,0.011716,0.001217,0.004225,0.000307,0.001791
CV5,0.023592,0.05087,0.013574,0.029416,0.004152,0.008051,0.001658,0.003508,0.000809,0.001665
CV6,0.030176,0.091711,0.015801,0.055769,0.00444,0.018232,0.001899,0.008931,0.001021,0.005571
CV7,0.019252,0.038417,0.011804,0.023753,0.004153,0.008598,0.001709,0.00403,0.000825,0.002273
CV8,0.020313,0.038703,0.011455,0.023397,0.003416,0.006283,0.00109,0.002619,0.000418,0.001275
CV9,0.025291,0.048756,0.015322,0.028556,0.004702,0.008732,0.001363,0.003535,0.000564,0.001535
CV10,0.031804,0.061935,0.019527,0.038683,0.005594,0.014081,0.001425,0.006475,0.000422,0.002117
CV11,0.034347,0.08246,0.01745,0.045078,0.004206,0.010081,0.001269,0.003836,0.000455,0.001614
CV12,0.033288,0.071156,0.019319,0.041749,0.004543,0.014884,0.001476,0.005224,0.000429,0.002088
CV13,0.028714,0.056599,0.016762,0.030377,0.004319,0.007718,0.00111,0.002695,0.000233,0.000899
CV21,0.059011,0.119275,0.030763,0.076193,0.007512,0.020985,0.00259,0.008542,0.001278,0.003611
CV22,0.021392,0.043248,0.012615,0.023072,0.003722,0.006474,0.001246,0.003107,0.000384,0.00134
CV23,0.038399,0.067826,0.02381,0.040236,0.00836,0.013594,0.003209,0.006036,0.001465,0.003097
CV31,0.041354,0.086428,0.023129,0.048589,0.004823,0.011889,0.001531,0.003782,0.000409,0.001344
CV32,0.019392,0.03832,0.009479,0.021219,0.002216,0.004979,0.000681,0.001722,0.000419,0.000794
CV33,0.037639,0.057571,0.024774,0.0362,0.009449,0.013552,0.003436,0.005624,0.001597,0.002701
CV34,0.028369,0.074097,0.01491,0.039076,0.003286,0.01015,0.001496,0.003696,0.000741,0.001599
CV35,0.035848,0.063994,0.021964,0.038044,0.007635,0.012455,0.003103,0.005387,0.00128,0.002548
CV36,0.029731,0.052505,0.017493,0.030544,0.005365,0.009432,0.002284,0.003885,0.001078,0.00183
CV37,0.036166,0.070286,0.020504,0.040085,0.006229,0.011016,0.002319,0.004526,0.000976,0.002001
CV47,0.060785,0.097926,0.03936,0.062704,0.013605,0.022214,0.005674,0.009878,0.002597,0.004994
CW1,0.048094,0.105153,0.024007,0.058053,0.004633,0.013628,0.001128,0.004429,0.000316,0.001529
CW2,0.02602,0.060249,0.013519,0.033309,0.003164,0.008978,0.001104,0.003403,0.000547,0.00164
CW3,0.029635,0.05366,0.018414,0.03569,0.005021,0.012757,0.001634,0.004779,0.000666,0.00217
CW4,0.026275,0.050035,0.014694,0.028377,0.003684,0.007303,0.001025,0.002329,0.000334,0.000747
CW5,0.036688,0.063404,0.021081,0.0386,0.005187,0.011259,0.001541,0.003689,0.000566,0.001357
CW6,0.026814,0.045307,0.015814,0.02686,0.004197,0.007517,0.001288,0.002411,0.000441,0.000892
CW7,0.04735,0.081643,0.028452,0.050614,0.007307,0.016732,0.002312,0.006953,0.000787,0.002979
CW8,0.024324,0.05221,0.013691,0.032218,0.003285,0.009497,0.001142,0.003534,0.000418,0.001599
CW9,0.055328,0.099597,0.032523,0.062547,0.007803,0.019438,0.002014,0.005242,0.000643,0.001981
CW10,0.04375,0.075858,0.026408,0.04551,0.007237,0.015319,0.002539,0.00614,0.001103,0.002916
CW11,0.035988,0.067217,0.019836,0.041429,0.004263,0.011893,0.001119,0.003509,0.000439,0.001095
CW12,0.027402,0.055622,0.01616,0.033979,0.004995,0.010898,0.001972,0.004907,0.000982,0.002703
DA1,0.028088,0.107142,0.011924,0.05172,0.002824,0.013166,0.001019,0.005672,0.000455,0.003312
DA2,0.017895,0.05798,0.009804,0.038952,0.003257,0.01594,0.001362,0.009878,0.000398,0.006871
DA3,0.012821,0.034337,0.008463,0.024811,0.005182,0.013645,0.003547,0.009743,0.002689,0.007605
DA4,0.006838,0.017912,0.004035,0.010764,0.001628,0.004088,0.000942,0.002598,0.000471,0.001856
DA5,0.028542,0.07288,0.015282,0.047272,0.002894,0.017581,0.001407,0.00886,0.000991,0.004539
DA6,0.036053,0.0767,0.024665,0.050462,0.00258,0.021456,0.000315,0.014597,0.000315,0.001321
DA7,0.028174,0.077849,0.011591,0.040593,0.002408,0.009734,0.001029,0.005193,0.000427,0.003161
DA8,0.028176,0.121779,0.012706,0.072329,0.002185,0.014443,0.000738,0.005239,0.000174,0.002041
DA9,0.025274,0.082291,0.012941,0.058494,0.002844,0.015155,0.00089,0.007665,0.000521,0.00406
DA10,0.024942,0.071235,0.012003,0.042068,0.00273,0.013088,0.001084,0.004936,0.000374,0.002019
DA11,0.028436,0.095485,0.014533,0.061788,0.004144,0.017062,0.00146,0.008596,0.000463,0.0052
DA12,0.015391,0.048964,0.008672,0.029955,0.002741,0.010298,0.001256,0.005444,0.000799,0.003491
DA13,0.008202,0.024548,0.005388,0.014952,0.002247,0.006622,0.001245,0.004293,0.000642,0.002992
DA14,0.024518,0.064139,0.013696,0.039358,0.002977,0.013432,0.001378,0.007449,0.000807,0.004575
DA15,0.03627,0.100829,0.019557,0.059598,0.002989,0.016945,0.00087,0.007457,0.000174,0.000841
DA16,0.047687,0.121564,0.024168,0.074926,0.006117,0.023269,0.003371,0.010187,0.001972,0.004244
DA17,0.032985,0.11672,0.014306,0.071034,0.001633,0.018042,0.000664,0.004981,0.000194,0.001052
DA18,0.013813,0.096034,0.003733,0.040971,0.00056,0.006066,0.000373,0.001493,0.000187,0.000653
DD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
