name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,th_rate,eow_rate,frost_days,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
AB39 8,AB,516.0,2,96.1,4.7743001,91.3,12.7,19.8,4.7,1.2,10.2,42.8,0.265,0.468,0.3289,1.0,0.0095,0.0122,0.0617,0.0903,0.02,0.0,1.0,0.0029,0.0107,40.4,5.2,145.0,22.0,884.0,7438.6,172.60001,5.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.0781,91.3,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
AB39 9,AB,78.0,10,189.1,8.2454996,180.8,6.2,21.5,98.2,1.3,10.2,43.6,0.0625,0.5114,1.0,1.0,0.8484,0.8738,0.0,0.0,0.02,0.0,1.0,0.0029,0.0109,45.3,5.3,151.0,19.7,933.0,16166.5,318.39999,4.5335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,189.2766,180.8,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
AB41 1,AB,63.0,6,123.6,6.0469999,117.5,13.1,12.6,34.3,1.2,10.2,46.2,0.265,0.2892,0.8507,1.0,0.2767,0.2767,0.0643,0.2574,0.02,0.0,1.0,0.0029,0.0115,60.8,4.4,144.0,19.6,849.0,10227.8,221.0,4.8501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123.6138,117.5,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
AB41 6,AB,2127.0,2,96.9,4.8079,92.1,11.0,15.0,10.6,1.2,10.2,44.1,0.2056,0.3496,0.475,1.0,0.0675,0.071,0.0595,0.0815,0.02,0.0,1.0,0.0029,0.011,48.6,4.9,144.0,15.3,843.0,7686.2,173.7,4.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.8225,92.1,0.0,Scotland,none (low-plasticity bedrock),Till,0.83
AB41 7,AB,3221.0,2,94.7,4.7537999,89.9,12.9,12.4,7.8,1.1,10.2,45.6,0.2465,0.279,0.4204,1.0,0.0457,0.0489,0.0576,0.0776,0.02,0.0,1.0,0.0029,0.0114,57.5,4.3,146.0,18.7,859.0,7530.4,170.89999,5.2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94.6442,89.9,0.0,Scotland,none (low-plasticity bedrock),Till,0.9799
AB41 8,AB,4285.0,2,95.2,4.7259002,90.4,10.8,13.6,7.9,1.1,10.2,46.8,0.1946,0.3126,0.4246,1.0,0.0415,0.0429,0.0663,0.0939,0.02,0.0,1.0,0.0029,0.0117,64.8,4.4,146.0,21.0,853.0,7466.7,170.60001,3.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.0927,90.4,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.8819
AB41 9,AB,3175.0,4,108.9,5.3729,103.5,12.6,12.8,20.6,1.2,10.2,46.2,0.2481,0.2935,0.6613,1.0,0.1436,0.1538,0.0906,0.1412,0.02,0.0,1.0,0.0029,0.0115,60.8,4.4,144.0,19.6,849.0,8831.1,194.60001,5.7834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,108.8865,103.5,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
AB42 0,AB,2408.0,2,95.8,4.7076998,91.1,10.4,18.6,7.0,1.2,10.2,43.7,0.1941,0.4386,0.4147,1.0,0.0219,0.0249,0.0893,0.1267,0.02,0.0,1.0,0.0029,0.0109,46.2,5.2,147.0,18.1,846.0,7430.4,170.8,4.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.7612,91.1,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.7158
AB42 1,AB,4316.0,2,93.4,4.5611,88.8,6.8,20.1,10.3,1.2,10.2,40.2,0.0902,0.474,0.4555,1.0,0.0768,0.0776,0.0317,0.0496,0.02,0.0,1.0,0.0029,0.01,25.0,5.3,144.0,18.2,859.0,7314.3,166.8,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.3361,88.8,0.0,Scotland,none (low-plasticity bedrock),Till,0.0684
AB42 2,AB,2455.0,3,106.0,5.1391001,100.9,8.9,20.1,20.1,1.3,10.2,40.3,0.1534,0.4781,0.6709,1.0,0.1413,0.1422,0.1076,0.1614,0.02,0.0,1.0,0.0029,0.0101,25.8,5.3,144.0,18.5,860.0,8499.8,188.39999,2.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106.0417,100.9,0.0,Scotland,none (low-plasticity bedrock),Till,0.3965
AB42 3,AB,3519.0,2,96.7,4.7055001,92.0,9.3,20.7,9.9,1.2,10.2,40.7,0.1626,0.4893,0.478,1.0,0.0503,0.0541,0.0879,0.1191,0.02,0.0,1.0,0.0029,0.0102,28.0,5.4,145.0,17.8,859.0,7562.9,171.60001,3.3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.6357,92.0,0.0,Scotland,none (low-plasticity bedrock),Till,0.6172
AB42 4,AB,3378.0,3,102.0,5.0437002,97.0,11.6,17.7,10.3,1.2,10.2,46.0,0.2317,0.4164,0.486,1.0,0.0533,0.0563,0.0887,0.1226,0.02,0.0,1.0,0.0029,0.0115,60.0,4.8,155.0,18.4,905.0,7939.7,182.60001,5.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,101.9634,97.0,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.9051
AB42 5,AB,3268.0,2,99.8,4.9737,94.8,12.7,18.1,6.1,1.2,10.2,46.5,0.2616,0.4264,0.3844,1.0,0.0235,0.0255,0.0687,0.1027,0.02,0.0,1.0,0.0029,0.0116,63.0,5.0,149.0,21.4,868.0,7679.5,179.7,5.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.7695,94.8,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.9723
AB42 9,AB,109.0,1,85.0,4.0812998,80.9,6.9,20.2,2.5,1.1,10.2,39.9,0.08,0.473,0.2032,1.0,0.0,0.0,0.0,0.131,0.02,0.0,1.0,0.0029,0.01,23.5,5.3,143.0,18.0,860.0,6535.9,149.39999,1.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.9067,80.9,0.0,Scotland,none (low-plasticity bedrock),none mapped,0.0
AB43 6,AB,2361.0,3,103.0,5.0219002,98.0,10.3,24.5,6.2,1.2,10.2,45.7,0.2074,0.5802,0.3914,1.0,0.0197,0.0212,0.0795,0.1136,0.02,0.0,1.0,0.0029,0.0114,58.0,5.7,165.0,19.8,886.0,7719.8,183.60001,3.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.9796,98.0,0.0,Scotland,none (low-plasticity bedrock),Till,0.696
AB43 7,AB,2752.0,2,99.1,4.7983999,94.3,9.1,24.6,6.8,1.2,10.2,42.4,0.1647,0.5848,0.4027,1.0,0.0283,0.031,0.0722,0.1044,0.02,0.0,1.0,0.0029,0.0106,38.3,5.9,171.0,17.6,873.0,7509.6,175.89999,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.0969,94.3,0.0,Scotland,none (low-plasticity bedrock),Till,0.7711
AB43 8,AB,2565.0,3,107.8,5.1785002,102.6,8.5,24.4,16.9,1.3,10.2,41.3,0.1524,0.5802,0.6076,1.0,0.1114,0.1248,0.0933,0.1258,0.02,0.0,1.0,0.0029,0.0103,31.7,5.6,169.0,18.0,843.0,8399.2,190.5,2.6851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107.7901,102.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.6799
AB43 9,AB,4238.0,1,90.7,4.3315001,86.3,7.2,24.1,4.3,1.2,10.2,39.4,0.0957,0.5685,0.2835,1.0,0.0139,0.0175,0.0335,0.0557,0.02,0.0,1.0,0.0029,0.0098,20.0,6.2,174.0,15.2,860.0,6907.4,159.3,0.8769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.635,86.3,0.0,Scotland,none (low-plasticity bedrock),Till,0.0991
AB44 1,AB,2283.0,1,92.3,4.4466,87.8,6.5,22.3,4.9,1.2,10.2,42.7,0.0765,0.5259,0.3148,1.0,0.0215,0.0286,0.0353,0.0534,0.02,0.0,1.0,0.0029,0.0107,39.9,5.5,159.0,15.7,857.0,6981.6,163.2,-0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.2263,87.8,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,0.2387
AB45 1,AB,2236.0,2,92.8,4.4882998,88.3,6.7,22.1,5.4,1.2,10.2,42.7,0.0804,0.5214,0.3284,1.0,0.0283,0.0486,0.0255,0.0432,0.02,0.0,1.0,0.0029,0.0107,40.2,5.5,159.0,14.9,852.0,7037.5,164.60001,-0.6371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,92.7512,88.3,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,0.2017
AB45 2,AB,4035.0,2,99.3,4.8539,94.5,9.9,22.4,6.4,1.2,10.2,44.5,0.1908,0.5298,0.3957,1.0,0.0217,0.0254,0.0775,0.1132,0.02,0.0,1.0,0.0029,0.0111,50.5,5.5,157.0,15.8,872.0,7549.3,177.0,3.4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.2979,94.5,0.0,Scotland,none (low-plasticity bedrock),Till,0.693
AB45 3,AB,3315.0,2,99.4,4.8813,94.6,10.4,22.7,5.3,1.2,10.2,44.7,0.2083,0.5368,0.3402,1.0,0.0255,0.0293,0.0438,0.0592,0.02,0.0,1.0,0.0029,0.0112,52.2,5.5,159.0,18.5,865.0,7524.2,177.8,2.7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.4026,94.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.7743
AB51 0,AB,5520.0,2,98.6,4.9218998,93.7,13.1,12.0,9.4,1.1,10.2,47.9,0.2532,0.2694,0.4574,1.0,0.051,0.0538,0.0733,0.0987,0.02,0.0,1.0,0.0029,0.012,71.5,4.3,140.0,20.7,859.0,7801.1,177.10001,6.1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.5748,93.7,0.0,Scotland,none (low-plasticity bedrock),Till,0.979
AB51 1,AB,156.0,2,99.0,4.8982,94.1,15.0,9.6,10.9,1.1,10.2,47.5,0.29,0.2047,0.5543,1.0,0.0,0.0,0.2102,0.344,0.02,0.0,1.0,0.0029,0.0119,68.8,4.0,139.0,18.1,861.0,7982.2,176.10001,10.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.9486,94.1,0.0,Scotland,none (low-plasticity bedrock),Alluvium,1.0
AB51 3,AB,2408.0,6,125.0,6.0626001,119.0,14.2,9.7,36.2,1.1,10.2,47.6,0.2839,0.2099,0.866,1.0,0.2751,0.2751,0.117,0.194,0.02,0.0,1.0,0.0029,0.0119,69.6,4.1,139.0,18.4,861.0,10418.0,221.5,6.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0362,119.0,0.0,Scotland,none (low-plasticity bedrock),Alluvium,1.0
AB51 4,AB,2518.0,4,111.7,5.5187998,106.2,14.4,9.8,23.0,1.1,10.2,47.6,0.2862,0.2146,0.7263,1.0,0.1479,0.1538,0.1475,0.2347,0.02,0.0,1.0,0.0029,0.0119,69.6,4.1,139.0,18.9,863.0,9165.8,199.89999,6.9791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,111.6548,106.2,0.0,Scotland,none (low-plasticity bedrock),Alluvium,1.0
AB51 5,AB,4144.0,2,100.4,4.9879999,95.4,12.4,13.3,10.1,1.1,10.2,48.3,0.2383,0.3056,0.4704,1.0,0.0553,0.0638,0.0729,0.1002,0.02,0.0,1.0,0.0029,0.0121,73.8,4.5,141.0,21.8,898.0,7881.9,179.8,5.5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.3262,95.4,0.0,Scotland,none (low-plasticity bedrock),Till,0.962
AB51 6,AB,688.0,5,116.3,5.7249999,110.6,13.7,9.8,28.1,1.1,10.2,47.7,0.2694,0.2149,0.7674,1.0,0.2169,0.2204,0.0918,0.1412,0.02,0.0,1.0,0.0029,0.0119,69.8,4.0,140.0,19.0,861.0,9609.1,208.10001,5.4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.3285,110.6,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
AB51 7,AB,1798.0,2,96.2,4.8144002,91.4,12.5,11.3,8.5,1.1,10.2,47.9,0.2355,0.2515,0.4444,1.0,0.0452,0.0519,0.0725,0.0966,0.02,0.0,1.0,0.0029,0.012,71.1,4.2,139.0,20.9,929.0,7619.7,173.3,5.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.1654,91.4,0.0,Scotland,none (low-plasticity bedrock),Till,0.9091
AB51 8,AB,1486.0,2,99.5,4.9315,94.6,12.8,16.3,4.7,1.1,10.2,49.4,0.2525,0.3807,0.316,1.0,0.015,0.0156,0.0498,0.0662,0.02,0.0,1.0,0.0029,0.0124,80.5,4.8,145.0,20.9,910.0,7594.8,178.0,5.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.4433,94.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.9318
AB52 6,AB,3894.0,2,98.0,4.8976002,93.1,13.0,13.9,6.6,1.1,10.2,48.2,0.2553,0.3202,0.3927,1.0,0.0306,0.0306,0.0652,0.0895,0.02,0.0,1.0,0.0029,0.0121,73.2,4.4,142.0,23.4,942.0,7635.0,176.3,5.7409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97.9356,93.1,0.0,Scotland,none (low-plasticity bedrock),Till,0.9452
AB53 4,AB,3847.0,2,98.1,4.9087,93.2,12.7,14.4,7.9,1.1,10.2,46.9,0.2504,0.3321,0.4178,1.0,0.0458,0.0495,0.0559,0.0748,0.02,0.0,1.0,0.0029,0.0117,65.1,4.4,154.0,18.2,884.0,7687.1,176.8,5.1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.0138,93.2,0.0,Scotland,none (low-plasticity bedrock),Till,0.9691
AB53 5,AB,2299.0,2,100.0,4.9812002,95.0,13.0,17.3,5.5,1.2,10.2,47.8,0.2649,0.4054,0.3573,1.0,0.0215,0.0215,0.0599,0.082,0.02,0.0,1.0,0.0029,0.012,70.9,4.6,158.0,20.8,881.0,7666.8,179.8,5.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.9014,95.0,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.9566
AB53 6,AB,1470.0,2,101.1,5.0381999,96.0,12.8,18.1,6.7,1.2,10.2,47.1,0.2658,0.4249,0.3964,1.0,0.0287,0.0291,0.0714,0.0925,0.02,0.0,1.0,0.0029,0.0118,66.6,4.8,155.0,21.6,901.0,7769.4,182.0,5.4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,101.0173,96.0,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
AB53 8,AB,3081.0,2,99.4,4.9698,94.4,12.7,14.5,6.9,1.1,10.2,49.0,0.2511,0.3339,0.4033,1.0,0.0352,0.0378,0.0624,0.0898,0.02,0.0,1.0,0.0029,0.0122,77.8,4.5,149.0,20.1,898.0,7700.6,179.10001,5.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.3305,94.4,0.0,Scotland,NEOGENE ROCKS (UNDIFFERENTIATED),Till,0.944
AB54 4,AB,3581.0,3,106.4,5.2182999,101.2,10.6,20.1,6.6,1.2,10.2,52.5,0.2081,0.4745,0.3939,1.0,0.0293,0.0315,0.0662,0.0946,0.02,0.0,1.0,0.0029,0.0131,98.9,5.1,143.0,30.4,1063.0,7902.2,189.89999,3.6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106.3838,101.2,0.0,Scotland,none (low-plasticity bedrock),Till,0.7152
AB54 6,AB,1673.0,2,95.3,4.7431998,90.5,12.1,15.0,5.1,1.1,10.2,47.1,0.2332,0.3465,0.3331,1.0,0.0208,0.0221,0.0484,0.0658,0.02,0.0,1.0,0.0029,0.0118,66.2,4.6,148.0,19.5,920.0,7385.9,171.0,4.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.2172,90.5,0.0,Scotland,none (low-plasticity bedrock),Till,0.8342
AB54 7,AB,2799.0,2,98.5,4.9053001,93.6,12.2,13.8,7.9,1.1,10.2,48.4,0.2341,0.3178,0.4271,1.0,0.0383,0.0423,0.0722,0.1002,0.02,0.0,1.0,0.0029,0.0121,74.4,4.3,151.0,21.7,879.0,7680.3,176.89999,5.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.4326,93.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.9089
AB54 8,AB,2189.0,5,118.3,5.6774998,112.6,8.3,14.7,32.2,1.2,10.2,46.0,0.1246,0.3424,0.8455,1.0,0.2344,0.2592,0.1494,0.2149,0.02,0.0,1.0,0.0029,0.0115,60.1,4.6,143.0,20.8,948.0,9650.0,209.10001,2.6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118.2853,112.6,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
AB54 9,AB,47.0,2,93.2,4.4954,88.7,6.7,14.5,10.1,1.2,10.2,46.0,0.065,0.3377,0.5261,1.0,0.0,0.0,0.2195,0.2195,0.02,0.0,1.0,0.0029,0.0115,59.9,4.6,143.0,20.7,947.0,7284.3,164.0,3.5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.1453,88.7,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
AB55 4,AB,1392.0,3,107.1,5.1924,102.0,10.0,23.9,4.8,1.2,10.2,51.8,0.194,0.5656,0.3217,1.0,0.0183,0.0186,0.0463,0.0669,0.02,0.0,1.0,0.0029,0.013,94.8,5.5,146.0,28.4,1116.0,7807.8,190.0,2.7785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107.084,102.0,0.0,Scotland,none (low-plasticity bedrock),Till,0.6161
AB55 5,AB,3034.0,2,100.7,5.0047002,95.7,12.4,16.7,5.9,1.2,10.2,49.4,0.2467,0.3919,0.3671,1.0,0.0247,0.027,0.0584,0.0838,0.02,0.0,1.0,0.0029,0.0123,80.2,4.7,147.0,22.6,971.0,7689.1,180.8,4.8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.6591,95.7,0.0,Scotland,none (low-plasticity bedrock),Till,0.8937
AB55 6,AB,2268.0,3,103.3,5.0925002,98.2,11.7,16.1,9.5,1.2,10.2,49.6,0.2284,0.3771,0.4786,1.0,0.0367,0.039,0.1045,0.1646,0.02,0.0,1.0,0.0029,0.0124,81.5,4.6,152.0,20.7,922.0,7954.0,184.3,5.5819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103.2437,98.2,0.0,Scotland,none (low-plasticity bedrock),Till,0.8031
AB56 1,AB,4582.0,1,91.1,4.4243002,86.7,8.1,20.8,5.0,1.2,10.2,41.4,0.1225,0.4907,0.3341,1.0,0.0201,0.0204,0.0477,0.0767,0.02,0.0,1.0,0.0029,0.0103,32.1,5.7,154.0,12.8,901.0,7017.7,161.60001,1.5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91.0889,86.7,0.0,Scotland,none (low-plasticity bedrock),Till,0.2491
AB56 4,AB,3362.0,2,95.4,4.6339998,90.7,8.8,21.2,7.5,1.2,10.2,41.9,0.1491,0.5006,0.4178,1.0,0.0312,0.0334,0.0759,0.1146,0.02,0.0,1.0,0.0029,0.0105,35.3,5.7,154.0,15.5,886.0,7362.9,169.10001,2.9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.3386,90.7,0.0,Scotland,none (low-plasticity bedrock),Till,0.5262
AB56 5,AB,2080.0,2,98.1,4.8442998,93.2,11.2,19.2,6.3,1.2,10.2,45.2,0.2204,0.4523,0.3906,1.0,0.0222,0.025,0.0736,0.1104,0.02,0.0,1.0,0.0029,0.0113,55.3,5.0,153.0,20.8,906.0,7542.9,175.60001,4.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.0375,93.2,0.0,Scotland,none (low-plasticity bedrock),Till,0.8613
AB56 9,AB,16.0,2,93.2,4.4790001,88.7,6.5,20.7,8.7,1.2,10.2,41.4,0.08,0.4909,0.5108,1.0,0.0,0.0,0.138,0.4139,0.02,0.0,1.0,0.0029,0.0103,32.1,5.6,154.0,12.7,902.0,7210.7,164.39999,2.7326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.1487,88.7,0.0,Scotland,none (low-plasticity bedrock),none mapped,0.0
AL1 1,AL,2744.0,5,115.2,4.4124999,110.8,9.7,11.5,11.1,0.0,35.7,42.9,0.1524,0.2568,0.4941,0.0,0.0508,0.0635,0.0793,0.1764,0.0,0.3,1.0831,0.0103,0.0107,41.5,4.3,135.0,16.6,697.0,8868.1,185.60001,2.6566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,115.9839,111.6,0.6548,England,none (low-plasticity bedrock),Glacial Sand And Gravel,0.9491
AL1 2,AL,2620.0,5,118.1,4.2729998,113.8,7.5,11.6,10.5,0.0,41.3,43.0,0.0865,0.2599,0.4797,0.0,0.0591,0.0923,0.0522,0.1242,0.0,0.22,0.9525,0.012,0.0107,41.6,4.3,135.0,16.9,702.0,8903.1,186.7,0.6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.5621,116.2,2.1073,England,none (low-plasticity bedrock),River Terrace Deposits (Undifferentiated),0.8151
AL1 3,AL,2898.0,5,117.7,4.2455001,113.4,10.8,11.7,5.7,0.0,42.1,43.1,0.1871,0.2616,0.4026,0.0,0.0,0.0,0.0991,0.2168,0.0,0.24,0.9972,0.0122,0.0108,42.3,4.3,135.0,16.4,701.0,8812.0,185.5,3.4551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,119.3505,115.1,1.4415,England,LAMBETH GROUP,Glacial Sand And Gravel,1.0
AL1 4,AL,3494.0,3,106.5,4.1637001,102.3,11.1,11.9,4.0,0.0,32.3,43.1,0.1933,0.2646,0.3151,0.0,0.0,0.0,0.0571,0.1436,0.0,0.21,0.9374,0.0093,0.0108,42.2,4.4,135.0,16.6,695.0,8141.5,172.60001,3.4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,107.1641,103.0,0.6295,England,LAMBETH GROUP,Glacial Sand And Gravel,0.9821
AL1 5,AL,3870.0,4,112.6,4.1452999,108.5,10.0,11.6,5.2,0.0,38.7,42.9,0.1633,0.2588,0.3778,0.0,0.0,0.0,0.0888,0.1863,0.0,0.22,0.9659,0.0112,0.0107,41.5,4.3,135.0,16.7,693.0,8501.5,178.60001,3.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.5416,109.4,0.8242,England,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
AL1 9,AL,488.0,1,80.5,4.5342002,75.9,16.4,11.8,4.7,0.0,0.0,43.1,0.3218,0.2626,0.3876,0.0,0.0,0.0,0.0366,0.3665,0.0,0.17,0.8759,0.0,0.0108,42.5,4.3,135.0,16.4,702.0,6360.9,152.8,11.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.8809,77.3,1.7455,England,LAMBETH GROUP,Till,1.0
AL10 0,AL,3702.0,6,129.4,4.2522001,125.1,12.0,10.6,5.4,0.0,54.1,43.0,0.2185,0.2329,0.4085,0.0,0.0,0.0,0.0895,0.2609,0.0,0.21,0.9206,0.0157,0.0107,41.7,4.2,138.0,15.9,665.0,9441.3,197.3,4.2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,131.489,127.2,1.6199,England,none (low-plasticity bedrock),Till,1.0
AL10 1,AL,152.0,1,70.3,3.9412999,66.4,7.1,10.6,5.6,0.0,0.0,43.0,0.065,0.2316,0.4019,0.0,0.0,0.0,0.1025,0.205,0.0,0.21,0.9705,0.0,0.0108,42.1,4.2,138.0,16.0,665.0,5462.3,133.39999,1.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.4548,65.6,-1.2116,England,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
AL10 8,AL,4161.0,5,119.0,4.5019002,114.5,14.4,10.1,7.5,0.0,39.3,43.1,0.2771,0.2196,0.4429,0.0,0.0065,0.0065,0.1183,0.224,0.0,0.28,1.0765,0.0114,0.0108,42.7,4.1,136.0,15.8,668.0,9137.4,191.10001,6.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.5071,116.0,1.2994,England,LAMBETH GROUP,Till,0.8375
AL10 9,AL,4749.0,5,119.8,4.4576998,115.4,12.2,10.7,9.3,0.0,40.2,42.9,0.2269,0.2365,0.4862,0.0,0.0214,0.0632,0.1025,0.2299,0.0,0.24,0.9933,0.0117,0.0107,41.5,4.2,138.0,15.1,666.0,9144.2,191.0,4.6053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122.0052,117.5,1.8128,England,LAMBETH GROUP,Till,0.9642
AL2 1,AL,3961.0,3,106.8,4.5711999,102.2,9.4,10.9,15.4,0.0,23.5,43.1,0.1437,0.2404,0.5894,0.0,0.091,0.1149,0.0881,0.1912,0.0,0.23,0.971,0.0068,0.0108,42.1,4.3,135.0,15.5,693.0,8547.8,179.7,2.6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109.6105,105.0,2.6404,England,LAMBETH GROUP,Glacial Sand And Gravel,0.9639
